Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'active ulcerative colitis' vs 'normal' in 'caecum'.tStat	condition2.foldChange	condition2.pValue	'active ulcerative colitis' vs 'normal' in 'left colon'.tStat	condition3.foldChange	condition3.pValue	'active ulcerative colitis' vs 'normal' in 'rectum'.tStat	condition4.foldChange	condition4.pValue	'active ulcerative colitis' vs 'normal' in 'transverse colon'.tStat
ENSG00000236069	ENSG00000236069	16675297				-0.1	0.741449677909071	-0.459440710411704	0.4	0.159873501327794	1.97511306954879			
ENSG00000236091	LINC02243	17107093							-0.5	0.0805644529181047	-2.55253199775675			
ENSG00000236095	ENSG00000236095	17087103				-0.6	0.05016077265203	-2.86412189942154						
ENSG00000236109	ENSG00000236109	16883840							-0.6	0.0915284748410528	-2.44889982740881			
ENSG00000236115	ENSG00000236115	17086780										-0.6	0.102226622540243	-2.49939694022922
ENSG00000236129	ENSG00000236129	16733538										-0.1	0.685869467456836	-0.593809050512906
ENSG00000236130	PTCSC2	17096394							-0.2	0.69870108213592	-0.566488079481473			
ENSG00000236138	DUX4L26	17100846				0.7	0.0239248884247664	3.56441967232235						
ENSG00000236140	ENSG00000236140	16692474				-0.3	0.285779435959411	-1.41233635184121				-0.6	0.0519588127313554	-3.20938686538238
ENSG00000236145	ENSG00000236145	16885186				0.2	0.509000886766745	0.883096534744034						
ENSG00000236166	ENSG00000236166	17012672				-0.2	0.610141882357102	-0.690897726460881						
ENSG00000236176	LINC00353	16780162				0.3	0.38382344391974	1.1520449042399	-0.2	0.501883493608222	-0.947278141531129			
ENSG00000236193	LINC01953	16907936	0.6	0.241616671818199	1.88025800881857									
ENSG00000236202	GRM7-AS1	16950366				-0.2	0.515702312591885	-0.869953182114591						
ENSG00000236206	ENSG00000236206	16673246										-0.4	0.261652092765485	-1.6100981670279
ENSG00000236212	ENSG00000236212	17045103				-0.3	0.376892110140333	-1.16856401386619						
ENSG00000236231	ENSG00000236231	16905428										0.1	0.703659788493811	0.560582227714678
ENSG00000236234	ENSG00000236234	16834970				1.1	0.0134005714421817	4.19380807083361	0.7	0.0917474324672415	2.44603167645704			
ENSG00000236242	MYO16-AS1	16780909				-0.1	0.846041717620015	-0.274164656614874	0.4	0.19461365485764	1.8096366323559			
ENSG00000236244	SLC35F3-AS1	16700624										-0.5	0.14112321226838	-2.1957713086281
ENSG00000236266	ENSG00000236266	16681274				-0.2	0.607460859808561	-0.695016982006377						
ENSG00000236267	ENSG00000236267	16744714				-0.2	0.555614912502166	-0.792627753658211						
ENSG00000236283	ENSG00000236283	16887052				-0.3	0.330448561545773	-1.28819542460422						
ENSG00000236304	ENSG00000236304	16729276				0.3	0.204694312071878	1.69430925553079						
ENSG00000236308	ENSG00000236308	16708238	-0.6	0.24470148688054	-1.86561303164607	-1.5	0.00298533472950029	-6.28778378862193	-0.8	0.0222429908863537	-3.73492404144183	-1.3	0.00156902582783327	-8.8662930864727
ENSG00000236319	ENSG00000236319	16846878							0.3	0.414244957965193	1.14053124520703			
ENSG00000236320	SLFN14	16843456				-0.4	0.164150740167136	-1.87559284436599						
ENSG00000236326	ENSG00000236326	17022936							-0.4	0.315194090340359	-1.39839925667248	0.5	0.097807489810798	2.53861950677926
ENSG00000236333	TRHDE-AS1	16767606							0.4	0.31590088289983	1.39623999531729			
ENSG00000236337	FMR1-IT1	17107548				0.4	0.186028774437398	1.77383389823418	-0.5	0.0759765784284549	-2.60401286632234			
ENSG00000236347	ENSG00000236347	17011819	0.7	0.200665308408335	2.05566368690765	0.5	0.0544807191515288	2.79247065284157				0.6	0.355372836031027	1.31181957626317
ENSG00000236358	ENSG00000236358	16678904							0.1	0.795464999470017	0.387867734599628			
ENSG00000236364	ENSG00000236364	16695920				-0.5	0.0624243327339214	-2.67618198495711						
ENSG00000236380	VENTXP7	16938307				0.6	0.0426491876476365	3.01177605422377						
ENSG00000236383	CCDC200	16845384				-0.5	0.153928616823944	-1.92657099304397						
ENSG00000236385	ENSG00000236385	16961742				0.3	0.380286159211842	1.16029093254814				0.2	0.601129262548557	0.75446106249578
ENSG00000236388	ITCH-AS1	16918518										0.4	0.216327208314428	1.78746590836761
ENSG00000236389	ENSG00000236389	17023871				0.1	0.736015129118643	0.468272394230215	0.4	0.252451839775908	1.59094959996547			
ENSG00000236396	SLC35G4	16850996	-0.5	0.373145454765256	-1.41072078992088	-0.5	0.0409438563334232	-3.04658687091166						
ENSG00000236404	VLDLR-AS1	17092003										-0.4	0.179481933536087	-1.96565588642012
ENSG00000236423	LINC01134	17120250				-0.4	0.267398718637126	-1.47208125596121						
ENSG00000236438	FAM157A	16950173				1.0	0.0301186790584402	3.34003865806565				0.4	0.2985487702234	1.48322956466481
ENSG00000236447	ATG10-IT1	16986864				-0.1	0.853901991987892	-0.258749190973815	-0.1	0.873381819951631	-0.245990844477336	-0.6	0.0226353825441102	-4.22613452893535
ENSG00000236471	ENSG00000236471	16921582										0.5	0.111692130807241	2.41189982524749
ENSG00000236481	LINC02195	16825193				1.5	0.092305404633765	2.34474155545856	2.6	0.0107059904584412	4.52595472925941	1.4	0.0781686674616825	2.75792783556138
ENSG00000236485	LINC01945	16902905										0.2	0.599368257694079	0.757865727305866
ENSG00000236495	ENSG00000236495	16702652				0.5	0.0854844760928236	2.41028821575256				-0.5	0.124980870263881	-2.30709251021861
ENSG00000236498	ENSG00000236498	16880508	0.4	0.412462413938423	1.29936568711577	0.5	0.126420909561183	2.08499541713064	0.4	0.259880879747615	1.5661183220863			
ENSG00000236508	ATP13A5-AS1	16949689							-0.2	0.656520671510981	-0.644442572478783			
ENSG00000236510	ENSG00000236510	17054694				0.5	0.0651639163142591	2.63757278728433						
ENSG00000236514	ENSG00000236514	16704003							0.1	0.75984251131395	0.452878697320684			
ENSG00000236519	LINC01424	16923682				-0.6	0.0720977916013117	-2.54905325477665						
ENSG00000236529	ENSG00000236529	17118260				-0.5	0.149240528541193	-1.95068557482511				-0.2	0.500513690514063	-0.956713483186928
ENSG00000236531	ENSG00000236531	17046766				-0.3	0.443955931483097	-1.01470764384401						
ENSG00000236532	LINC01695	16924636	0.4	0.314709713551087	1.60104274075067									
ENSG00000236535	RC3H1-IT1	16696577				-0.8	0.012331440814164	-4.28414840347204				-0.6	0.0586562875404136	-3.07224257913813
ENSG00000236581	STARD13-AS	16773932				-0.6	0.0209817458025386	-3.71333938315612						
ENSG00000236591	UST-AS2	17024553										-0.4	0.310919120698713	-1.43758554534578
ENSG00000236611	LINC02556	16927955				-1.2	0.00291316440347452	-6.32547416550341				-0.6	0.0333851168060129	-3.70468943469731
ENSG00000236637	IFNA4	17092823							0.5	0.311183057483274	1.40829244446471	-0.2	0.716066944278382	-0.536071673332214
ENSG00000236658	ENSG00000236658	17090390										0.3	0.347565258655956	1.3322591748575
ENSG00000236664	ENSG00000236664	16905567				-0.1	0.684842177767422	-0.556334273625807						
ENSG00000236699	ARHGEF38	16969439							-0.6	0.0623327391766883	-2.77277943762141			
ENSG00000236703	MYB-AS1	17023924				-0.6	0.0689023731602481	-2.5878868477762						
ENSG00000236708	SDK1-AS1	17054691				0.7	0.0224438078824726	3.63689669793304				0.6	0.0439518244174585	3.37309987470659
ENSG00000236717	ENSG00000236717	17095772				0.7	0.05016077265203	2.86404203109693				0.4	0.251146724909289	1.64871997500929
ENSG00000236718	RBMY2QP	17125740							-0.3	0.573181500846391	-0.80133396209191			
ENSG00000236733	ENSG00000236733	17094683				-0.6	0.0424556163511821	-3.01556856066397						
ENSG00000236753	MKLN1-AS	17062973				-0.1	0.871290377662719	-0.226099763088279						
ENSG00000236758	MTUS2-AS2	16777768				0.1	0.677551082290795	0.56924106017325				-0.4	0.223206096197162	-1.75748448144024
ENSG00000236761	CTAGE9	17023642				-1.0	0.018307221274039	-3.85495290512411				-0.5	0.086784209344475	-2.65374755635254
ENSG00000236778	INTS6-AS1	16774967				-0.5	0.105229246985902	-2.23690354882818						
ENSG00000236782	ZNF593OS	16683781				0.1	0.769738815169642	0.409429620633126						
ENSG00000236786	TSPY15P	17125712				-0.5	0.027829336467793	-3.4173491928105						
ENSG00000236816	ANKRD20A7P	17125228				-1.3	0.0106131350774006	-4.46288615486103	-1.2	5.69790952842011E-4	-8.60892565495544	-0.6	0.102141253054972	-2.5015041419123
ENSG00000236822	NMBR-AS1	17013107							0.3	0.444297118297051	1.07267531077183			
ENSG00000236823	ENSG00000236823	17014358				-0.3	0.254660991622428	-1.51455347255909						
ENSG00000236828	DMD-AS3	17102409							0.1	0.837127791575063	0.310778804177323			
ENSG00000236830	CBR3-AS1	16925442				-0.9	0.0056844109634106	-5.26826562999469	-1.0	0.00371322464372084	-5.86244741679435			
ENSG00000236841	ENSG00000236841	16887010				0.3	0.239465124914496	1.56673079399027						
ENSG00000236842	ENSG00000236842	16715777				-0.4	0.133785071543975	-2.0380550924499						
ENSG00000236861	BET1-AS1	17048455				-0.3	0.357015793653296	-1.21775658257245						
ENSG00000236864	ENSG00000236864	16962605							0.2	0.67955701632163	0.602664544936063			
ENSG00000236869	ZKSCAN7-AS1	16952730				-0.3	0.28395961509745	-1.41830673023808						
ENSG00000236886	ENSG00000236886	16890687							-0.3	0.401580692306495	-1.173536120896			
ENSG00000236896	ENSG00000236896	17096433				-0.5	0.0512577847957969	-2.84339604157449				-0.1	0.891554182248964	-0.215257254581402
ENSG00000236901	MIR600HG	17098184				-1.0	0.0059207138218315	-5.22432631451473				-0.9	0.0194585818489494	-4.46336633976867
ENSG00000236921	ENSG00000236921	17092907							-0.5	0.240976953807892	-1.63000649100544			
ENSG00000236924	ENSG00000236924	17083484										-0.5	0.107548596572305	-2.45263844610379
ENSG00000236935	ENSG00000236935	16739899				-0.1	0.884336304261937	-0.20335939492358	-0.1	0.751391879620745	-0.469091027069352			
ENSG00000236938	ENSG00000236938	17059857				-0.1	0.658618681548571	-0.602316161439362						
ENSG00000236939	BAALC-AS2	17079946				-0.4	0.125770226770847	-2.09079085029132						
ENSG00000236969	GGT8P	16882812				-0.5	0.0541657521653575	-2.79736378043894				-0.1	0.725263704948919	-0.517441516548906
ENSG00000236977	ANKRD44-IT1	16906915				0.6	0.169706758230983	1.8500319950169	0.5	0.139733323316092	2.09022722724025			
ENSG00000236980	C3orf84	16953997				-0.3	0.266839051355641	-1.47408182904263						
ENSG00000236981	OR10G9	16732799				-0.1	0.838135380529015	-0.287152420954928						
ENSG00000236986	ENSG00000236986	17099167				0.2	0.570631508082215	0.763352925501835						
ENSG00000236990	ENSG00000236990	16701933				0.3	0.275530788861315	1.44557024192689						
ENSG00000236991	EDRF1-AS1	16719352	0.1	0.927371754176047	0.164609060905137				-0.6	0.0401508519644993	-3.17257011042373			
ENSG00000236996	MLIP-IT1	17009731				0.7	0.0563400808998198	2.76458766964214				0.1	0.799530697177337	0.385000907394665
ENSG00000237001	WASF3-AS1	16777594				-0.6	0.0294727926454789	-3.35967260437915	-0.4	0.209829754767246	-1.74745262844779	-0.5	0.18840348228079	-1.9167994475263
ENSG00000237004	ZNRF2P1	17044997	-0.1	0.785814856276478	-0.465657679970456	-0.8	0.010236201569467	-4.51915430560739						
ENSG00000237009	GLIS3-AS1	17083255				0.1	0.819266989681648	0.321041085272778				-0.1	0.696067754417307	-0.574777976750077
ENSG00000237013	LINC01812	16898481							0.4	0.35202820486679	1.29287017271362			
ENSG00000237017	ENSG00000237017	16875285				0.2	0.538726744985164	0.823552712541814						
ENSG00000237035	ENSG00000237035	16907025										0.4	0.277735256877579	1.55353190417423
ENSG00000237048	TTTY12	17116065				0.3	0.247319265300499	1.54018540840289						
ENSG00000237061	ENSG00000237061	17078263				-0.4	0.357962959156733	-1.21534576746876						
ENSG00000237070	ENSG00000237070	17043786	-0.1	0.86033778406648	-0.30927581756233	-1.1	0.00710506146388632	-4.96554351949119	-1.0	0.033778066490215	-3.32674748130741	-0.6	0.356743572659878	-1.30831873577599
ENSG00000237073	ENSG00000237073	17097506				-0.7	0.0372552537156331	-3.13262171967748						
ENSG00000237080	EHMT2-AS1	17040899				0.1	0.773370339509105	0.401812120565593						
ENSG00000237092	LINC01065	16779509				-0.3	0.443105159103549	-1.0170290157845	0.3	0.346349260524943	1.30863140953865			
ENSG00000237125	HAND2-AS1	16972446				0.4	0.136254465997056	2.02388816098078	0.4	0.168966297202372	1.93003028242401			
ENSG00000237126	ENSG00000237126	17117893	-0.5	0.274075117404746	-1.73966842903476									
ENSG00000237133	RASGRP3-AS1	16896317	0.3	0.609983060624502	0.825044203671383	-0.1	0.812693521137402	-0.33153727360827				0.2	0.589511684508344	0.777970073808832
ENSG00000237138	HUNK-AS1	16924955				0.1	0.716876990266979	0.501617684080875						
ENSG00000237172	B3GNT9	16827245				1.1	0.0030159254560147	6.26569281109342	0.6	0.069149939103462	2.6850081703115	0.8	0.0459826561184995	3.33040178203276
ENSG00000237179	LINC01797	16898456				0.2	0.597480157684197	0.714720395506794						
ENSG00000237208	ENSG00000237208	17106813				-0.1	0.666499383839096	-0.588371998604209						
ENSG00000237221	PPEF1-AS1	17109498				0.4	0.423830238497571	1.0582596412898						
ENSG00000237234	ENSG00000237234	17011777							0.7	0.0166370687636968	4.03732508317922	0.4	0.147518715867724	2.15518476330396
ENSG00000237238	BMS1P10	17125258				0.1	0.716161946273599	0.502801535138174						
ENSG00000237248	LINC00987	16748119										0.2	0.497285861323835	0.962615059242708
ENSG00000237254	TRBV30	17063838				0.6	0.212218782599087	1.66471402318811	0.5	0.116571148201409	2.24702932638884	0.1	0.770631932189105	0.436860836318435
ENSG00000237265	ENSG00000237265	17111963				-0.1	0.758696262372676	-0.428071100077026				-0.1	0.888876065123946	-0.220082465978911
ENSG00000237271	ENSG00000237271	16907513				-0.3	0.269803972798932	-1.46461256266857						
ENSG00000237280	ENSG00000237280	16706945				-0.6	0.0746389838084719	-2.51861982849965	-0.2	0.61528453754667	-0.718568513890012			
ENSG00000237281	CATIP-AS2	16908364							0.3	0.437398626644374	1.08745081322825			
ENSG00000237293	ENSG00000237293	16881892				0.5	0.0949798367865127	2.32186144635808						
ENSG00000237298	TTN-AS1	16888183				-0.3	0.281615539534118	-1.4262822853838						
ENSG00000237306	HSPE1P22	17118382	-0.3	0.501768960027777	-1.06639478952971	-0.2	0.615577370844416	-0.681208495581526						
ENSG00000237312	ENSG00000237312	17025014				-0.1	0.648159297066066	-0.620138959085866						
ENSG00000237320	ENSG00000237320	16896339				-0.3	0.393911403989961	-1.1275960250973						
ENSG00000237331	XIAP-AS1	17113923										-0.4	0.17175058536149	-2.00661534414394
ENSG00000237352	LINC01358	16665254				0.7	0.0466054024345204	2.92988829609526	0.6	0.05041351446745	2.96332246658443	0.9	0.042226963560169	3.41338089638012
ENSG00000237356	ENSG00000237356	17121062				-0.3	0.439296929435316	-1.0247355858952						
ENSG00000237357	ENSG00000237357	17085336				-0.6	0.0468591595731831	-2.92564973397582	-0.4	0.324675493675203	-1.37206777155414			
ENSG00000237359	ENSG00000237359	17083246				0.6	0.0520109527091123	2.83085965766896						
ENSG00000237372	UNQ6494	17086685										-0.1	0.829577835472836	-0.333406101222774
ENSG00000237373	BRWD1-IT1	16925746	-0.2	0.645912403850547	-0.754405746986288	-1.0	0.011466177893646	-4.36256565272637	-0.5	0.127650497297276	-2.16846222909113	-0.6	0.163147295333266	-2.05326211939347
ENSG00000237378	ENSG00000237378	16775234				-0.6	0.0673025791748283	-2.60851506266901	-0.5	0.140178458100941	-2.08790859898428	-0.3	0.378460457188408	-1.24863588711275
ENSG00000237390	ENSG00000237390	16672072							-0.1	0.76910832765117	-0.435097996492869			
ENSG00000237400	ENSG00000237400	17045230				-0.5	0.132782417069759	-2.04402267412544						
ENSG00000237402	CAMTA1-IT1	16658525				-0.1	0.649266837590348	-0.618442319145762						
ENSG00000237407	ENSG00000237407	16927578	-0.8	0.154703105687359	-2.32352599933833									
ENSG00000237413	MGC27382	16666458							-0.6	0.0503667336181609	-2.96466300958379			
ENSG00000237414	ENSG00000237414	17092933										-0.4	0.148649560340729	-2.14509791442199
ENSG00000237419	ENSG00000237419	17100616				0.8	0.0328220933688743	3.25566118142352						
ENSG00000237422	ENSG00000237422	17095683							0.6	0.149135814505158	2.03617757440423	-0.4	0.190972796051232	-1.90225775050598
ENSG00000237423	LINC01522	16920006				-0.5	0.0488047198972625	-2.88924776095435						
ENSG00000237424	FOXD2-AS1	16686832				-0.9	0.0829769707557539	-2.43358971569663	-0.9	0.00679027568309443	-5.0534712496536			
ENSG00000237429	ENSG00000237429	16661435				-0.5	0.151166000357535	-1.94095580572179	0.5	0.176095615923175	1.89734625272102			
ENSG00000237438	CECR7	16926807										-0.1	0.758285169888433	-0.46162807736038
ENSG00000237440	ZNF737	16870782				-0.9	0.0117062324404358	-4.3445351213868	-0.9	0.00678938939809303	-5.05832204764354	-0.5	0.179799860095817	-1.96244171844848
ENSG00000237453	ENSG00000237453	16665066				0.1	0.77443688505383	0.399454088956017						
ENSG00000237457	LINC01351	16675253							-0.4	0.349112884795925	-1.30074384901143			
ENSG00000237464	ENSG00000237464	16914277				-0.1	0.869885415251702	-0.228775602202264	0.2	0.678479663368665	0.605323799563948	-0.1	0.88186598480784	-0.236121081643908
ENSG00000237468	ENSG00000237468	17024500	0.3	0.636993347409656	0.772188869806528	-0.2	0.593885184455699	-0.721437014580216						
ENSG00000237470	DCLRE1CP1	16712028	0.6	0.558287585824869	0.938970610579706	1.0	0.0980649712774744	2.29483689825879	0.6	0.491563729603725	0.969412542411867	0.7	0.265912606247917	1.59460285971742
ENSG00000237473	ENSG00000237473	16948058				0.1	0.743395465223459	0.455784853009121						
ENSG00000237476	LINC01637	16927409				-0.8	0.0223535285950403	-3.64590924605906						
ENSG00000237481	ENSG00000237481	16678550				-0.5	0.0910295717008216	-2.35689555951181	-0.7	0.0102412382264603	-4.57226836549557	-0.6	0.0332825306072153	-3.70975220761286
ENSG00000237484	LINC01684	16921793				0.6	0.0575870052803645	2.74511025147109				0.5	0.0731312686164607	2.82881922112697
ENSG00000237491	LINC01409	16657502				-0.8	0.0359729126570907	-3.16572258612203	-0.6	0.106910842147479	-2.3190359019004	-0.7	0.0205334314943872	-4.39196306793967
ENSG00000237512	UNC5B-AS1	16715212				-0.4	0.137761903863465	-2.01377911167538				-0.4	0.174278038867003	-1.99318537381969
ENSG00000237513	ENSG00000237513	17049996				1.0	0.0110080126256847	4.40849744586204	1.4	0.00400767565007628	5.76964722258874	0.3	0.366321854820855	1.28126423837776
ENSG00000237520	ENSG00000237520	16678951				-0.3	0.339833420276234	-1.26204066889021				-0.1	0.789484992523129	-0.402183493268739
ENSG00000237521	OR7E24	16857968				-0.6	0.038488580014367	-3.10486660369871				-0.5	0.182522216476346	-1.95013876326436
ENSG00000237523	LINC00857	16706610				0.9	0.0107269276792303	4.44164589612833				0.6	0.0399073763690863	3.48487234639927
ENSG00000237527	ENSG00000237527	16924431							0.1	0.746294726013012	0.4776694731113			
ENSG00000237541	HLA-DQA2	17035918	-0.4	0.404210385834982	-1.32300114597147	0.8	0.0256586813513055	3.49521005715502	0.3	0.470003855394254	1.01818068678881			
ENSG00000237560	LINC01497	16837370							-0.3	0.491563729603725	-0.969494268038458			
ENSG00000237567	LINC02836	17022183										-0.3	0.440475174987732	-1.08878762108477
ENSG00000237568	ENSG00000237568	16666940										0.7	0.0488912770939385	3.26770412294889
ENSG00000237571	LINC02862	16890485							-0.2	0.56739360602466	-0.813210909783563			
ENSG00000237574	LINC01856	16885497										-0.4	0.347565258655956	-1.33218062283979
ENSG00000237594	ENSG00000237594	16922093				0.4	0.132765774675926	2.04437821410968						
ENSG00000237604	ENSG00000237604	16923543				0.6	0.0274166760856838	3.42923622350996				0.4	0.209059637135143	1.82086136186823
ENSG00000237636	ANKRD26P3	16777089							0.3	0.293013565552938	1.46048484053466			
ENSG00000237638	LINC02245	16898375				0.4	0.264568405243055	1.48151066625689						
ENSG00000237639	ENSG00000237639	17046347				-0.5	0.0653702570867681	-2.63461216320066						
ENSG00000237643	ENSG00000237643	17010100	0.4	0.634332719849268	0.776693077331556	1.6	0.0180226375722727	3.86955851538016	2.9	0.00432120179158221	5.64486877195951	2.2	0.0618134825678179	3.01391409414702
ENSG00000237646	HLCS-IT1	16925487				-0.5	0.0491670596788462	-2.8826658650326						
ENSG00000237649	KIFC1	17041352				0.5	0.0864989841413524	2.40085978820399	0.5	0.121638800387226	2.20789574070135			
ENSG00000237689	ENSG00000237689	16926804	-0.6	0.153608915497666	-2.32991990682006									
ENSG00000237693	IRGM	16991184				0.2	0.582267209837348	0.7419640687761						
ENSG00000237702	TRBV3-1	17052591	0.3	0.609983060624502	0.825246563598283	1.4	0.024870039131094	3.52505698824951	1.1	0.0590509192419769	2.82144371743818	0.3	0.57588106577441	0.802695749893395
ENSG00000237705	ENSG00000237705	16996379										0.1	0.76034052622478	0.457610472447207
ENSG00000237706	TRIM51EP	16743207				-0.4	0.327371924196133	-1.29661724017001	-0.6	0.0635902377845753	-2.75188413318366	-0.4	0.311654633423434	-1.43543534643096
ENSG00000237709	EEF1A1P28	17048039				-0.2	0.418335167743423	-1.07026169576231	-0.3	0.361509019034024	-1.27023652747714	-0.5	0.21748828913019	-1.78293962154881
ENSG00000237716	ENSG00000237716	17015263							0.1	0.69870108213592	0.566549898926956			
ENSG00000237732	CT75	17122350				-0.5	0.0511860099192214	-2.84479346119667						
ENSG00000237735	ENSG00000237735	16924291				-0.1	0.680461015053399	-0.564013120080661						
ENSG00000237756	ENSG00000237756	16673151				0.1	0.750588305780392	0.442006285958996						
ENSG00000237765	FAM200B	16965237							-0.4	0.151394066310998	-2.02137186258134			
ENSG00000237767	LINC01370	16913719	0.4	0.326541082500166	1.55227385218066									
ENSG00000237768	ENSG00000237768	16706006				0.4	0.110426104563848	2.19749663738162						
ENSG00000237807	ENSG00000237807	17077191				1.3	0.01102890344763	4.40627563833916	0.6	0.0787945100213207	2.57344907738249	1.0	0.0210177732034053	4.36051808915505
ENSG00000237837	ENSG00000237837	16900721										-0.3	0.372531821315618	-1.26355219875454
ENSG00000237838	ENSG00000237838	16938398							0.4	0.261860885557966	1.55808094160014			
ENSG00000237843	ENSG00000237843	16889842							-0.2	0.62239800077651	-0.705694591209262			
ENSG00000237845	ENSG00000237845	16700882				-0.6	0.0504795719039577	-2.85900109970847						
ENSG00000237851	ENSG00000237851	17013167				0.3	0.328525171523669	1.29365449870289				0.1	0.787733947955364	0.40527065478553
ENSG00000237852	ENSG00000237852	16665752				0.5	0.0909428093836891	2.3579059612024				0.4	0.204591295827711	1.84076463187079
ENSG00000237872	POU5F1P4	16671784										-0.5	0.108275483986841	-2.44514140631905
ENSG00000237877	LINC01473	16906256				-1.1	0.0164848779476016	-3.95578929264794	-0.5	0.146366218028825	-2.05137285895773	-1.0	0.026866871222601	-3.95432863722033
ENSG00000237883	DGUOK-AS1	16899079				-0.6	0.0645013241710877	-2.64728644307114	-0.9	0.0217508304742009	-3.75521032503585			
ENSG00000237892	KLF7-IT1	16907641				0.1	0.742962694544171	0.456698303711349	0.2	0.609545887941113	0.729528065024256			
ENSG00000237903	ENSG00000237903	17106570				-0.7	0.0703934859629134	-2.56904543262107				-0.7	0.0290333225528195	-3.86479927553041
ENSG00000237940	LINC01238	17122386				-0.2	0.582605532534692	-0.741232793611189	-0.4	0.283401714199969	-1.48987865460438			
ENSG00000237945	LINC00649	16922385				-0.2	0.668366826003498	-0.58529035216651	-0.5	0.19515398647442	-1.8069547279204	-0.2	0.551954233608087	-0.850500713177308
ENSG00000237954	ENSG00000237954	16689953							-0.7	0.0307909150599144	-3.4058985884651			
ENSG00000237975	FLG-AS1	16671016				-0.6	0.0359405878343085	-3.16642911788609	-0.8	0.0279688488277933	-3.50423304984365			
ENSG00000237984	PTENP1	17093313				-0.2	0.634680753084937	-0.645238364711778						
ENSG00000238004	ENSG00000238004	16886651				0.3	0.252910593132627	1.52057621416752						
ENSG00000238012	ENSG00000238012	16898351				-0.3	0.360749586935016	-1.2084897140847						
ENSG00000238018	ENSG00000238018	16897631	0.2	0.741177759976879	0.55994182348093	-0.7	0.0656242003502261	-2.63102235319289	-0.5	0.102765126408246	-2.35191907839725	-0.5	0.127711470815898	-2.28856227242354
ENSG00000238019	ENSG00000238019	17025174				-0.4	0.0795355607468658	-2.46678395498617						
ENSG00000238034	ENSG00000238034	16912008										0.5	0.111873996684884	2.40976285849473
ENSG00000238042	LINC02257	16699552				0.4	0.310792386825369	1.34066961479085	0.7	0.0950117064157966	2.41814629946869			
ENSG00000238045	ENSG00000238045	16825543				0.3	0.328463651133172	1.29386482935664				0.2	0.635367584232282	0.686678634610494
ENSG00000238058	ENSG00000238058	17091203				-0.2	0.566702288632427	-0.7709861744853	-0.2	0.492106018252841	-0.968065911322908			
ENSG00000238099	LINC01625	17024292							0.4	0.166476103777725	1.94206603929648			
ENSG00000238105	GOLGA2P5	16769039				-1.2	0.00232275565246754	-6.71898276939471	-0.7	0.205429898511151	-1.76428940271944	-0.6	0.038458719739094	-3.53060590481186
ENSG00000238113	LINC01410	17085422				0.5	0.0371683772577911	3.13455738433925						
ENSG00000238132	CASC4P1	17120976							-0.1	0.780193021844613	-0.414488436115827			
ENSG00000238133	MAP3K20-AS1	16905145	0.3	0.66957154346371	0.694176310578239				0.7	0.201933875681772	1.77940093266531	0.4	0.286981531778813	1.52258640943662
ENSG00000238142	ENSG00000238142	16682329				-0.4	0.0880976516839868	-2.3864352814059	-0.2	0.524137265809015	-0.901312840618167	-0.3	0.42528010549062	-1.12722306142319
ENSG00000238156	ENSG00000238156	17010412				0.4	0.281193062326598	1.42768954263456				0.5	0.146406714429104	2.16144060380176
ENSG00000238164	TNFRSF14-AS1	16680695				-0.2	0.587248953482689	-0.732925220074014						
ENSG00000238166	ENSG00000238166	16803577				-0.4	0.0963511963318233	-2.31058496084281						
ENSG00000238169	LINC01053	16773339							-0.1	0.881737593869171	-0.230827348460746			
ENSG00000238185	ENSG00000238185	16777882										0.5	0.0814332997551707	2.71260178272397
ENSG00000238186	ENSG00000238186	16685848				0.2	0.406212771374662	1.0983365221301						
ENSG00000238193	HADHBP1	17125598				-0.6	0.0730182728412948	-2.53761420256487						
ENSG00000238198	LRIG2-DT	16691039							0.6	0.058917688607768	2.82390140501398			
ENSG00000238207	ENSG00000238207	16902143							-0.2	0.571507918147834	-0.804844919539803			
ENSG00000238213	TARDBPP2	17120928	-0.3	0.548653211302571	-0.958599211098096	0.3	0.259675322451354	1.49657515552799				-0.4	0.575667343713342	-0.803404353344153
ENSG00000238222	MKRN4P	17125452				-0.6	0.0232251499168465	-3.5948748162564						
ENSG00000238232	ENSG00000238232	16677607							-0.3	0.379683485962837	-1.22331264796532			
ENSG00000238246	ENSG00000238246	16712370				-0.9	0.08828182767633	-2.38469360834839	-0.9	0.0724686319088217	-2.64549763879822			
ENSG00000238250	ST6GAL2-IT1	16901512				-0.5	0.0716363016502511	-2.5542349693663	-0.9	0.00885643011618436	-4.7423782892741			
ENSG00000238258	ENSG00000238258	16703834				0.4	0.203534365788396	1.69941188940459						
ENSG00000238262	NTM-IT	16733597							0.3	0.386783373242785	1.20737817739436			
ENSG00000238269	PAGE2B	17104091							0.4	0.240976953807892	1.63004623222569			
ENSG00000238279	ENSG00000238279	16671151				0.2	0.572382533303488	0.759846475093037						
ENSG00000238284	LINC01448	17057019				-0.1	0.872054279448202	-0.224741989301327						
ENSG00000238291	ENSG00000238291	16707283							0.3	0.348820547181866	1.30184410541015			
ENSG00000238295	ENSG00000238295	16905514							-0.1	0.764107397278281	-0.444377341525116	-0.5	0.0870303475546004	-2.65032106740349
