Gene ID	Gene Name	condition1.foldChange	condition1.pValue	condition2.foldChange	condition2.pValue	condition3.foldChange	condition3.pValue	condition4.foldChange	condition4.pValue	condition5.foldChange	condition5.pValue	condition6.foldChange	condition6.pValue
ENSG00000272196	H2AC19	0.6	0.0904279092170263	0.2	0.617085217738761	0.2	0.738567465313529			0.5	0.751886284055074		
ENSG00000272205	POU2F1-DT	-0.2	0.423633027833732	-0.2	0.534588262177237	-0.6	0.0264444640378782	-0.3	0.617306776808608	-0.3	0.787236996204939	-0.1	0.917538330404165
ENSG00000272209	ENSG00000272209	-0.3	0.404174494509384	-0.2	0.556129132153643	-0.5	0.212505253088194	0.2	0.804819683297169	-0.9	0.497863678958717	0.1	0.894087585794829
ENSG00000272211	ENSG00000272211	-0.2	0.214881464374917	-0.1	0.750059974665351	-0.2	0.23740511060178	-0.1	0.890914506495677	-0.3	0.573221672905053	-0.1	0.77048876611424
ENSG00000272217	ENSG00000272217	-0.3	0.127635024030708	-0.2	0.39968771762077	-0.2	0.62396931452236	-0.4	0.53669997863535	-0.4	0.692041192210246	-0.2	0.549000565704312
ENSG00000272219	ENSG00000272219	0.1	0.907852003035943	-0.3	0.432449027200626	0.3	0.604506389170854	-0.1	0.925860518062145	-1.5	0.211187953815718	0.1	0.890483583823242
ENSG00000272221	ENSG00000272221	-0.3	0.104587356342724			-0.3	0.221465267572275	0.1	0.883897676672951	-0.2	0.798628337685741		
ENSG00000272223	ENSG00000272223					-0.1	0.745279055307696			0.3	0.80552606451396	0.4	0.269399675612647
ENSG00000272226	ENSG00000272226	-0.4	0.261607266691302	-0.3	0.312272704401226	-0.4	0.279989334590322			-1.5	0.208334871378552		
ENSG00000272235	ENSG00000272235	-0.1	0.765801392969839			-0.1	0.771135695105331	0.2	0.728698737467785				
ENSG00000272240	ENSG00000272240			-0.2	0.521236660061976	0.1	0.7661369671546			-0.8	0.31464691744797	0.2	0.67255693672709
ENSG00000272247	ENSG00000272247	-0.2	0.598870807731613			-0.5	0.257354241803733			-0.4	0.795449134176071	0.2	0.78224223182108
ENSG00000272250	ENSG00000272250	-0.1	0.884533534951044	-0.1	0.768481424833383					-0.7	0.606704353983806		
ENSG00000272255	ENSG00000272255	-0.8	0.00683195728774096	-0.9	0.0028568521373893	-0.7	0.0902735560671618	-0.3	0.639430773223323	-1.3	0.279803235490511	-0.3	0.435529150153554
ENSG00000272256	ENSG00000272256	-0.7	0.0565349824705306	-0.3	0.456240167710543	-0.5	0.30608459324088			0.2	0.925496076418139	-0.2	0.786404178197586
ENSG00000272263	ENSG00000272263	-0.2	0.534625999032277	-0.2	0.693988811005164	-0.1	0.779248705469397			-1.1	0.412818191109413	0.1	0.867665821523812
ENSG00000272264	ENSG00000272264	0.1	0.503573044415605	0.1	0.787479689590936	-0.1	0.73168792866558	0.1	0.825656335799282	-0.4	0.564814253648856	0.3	0.268988818261938
ENSG00000272265	ENSG00000272265	-0.1	0.87869055217099	-0.2	0.567889425369463								
ENSG00000272267	ENSG00000272267	-0.3	0.288929543681695	-0.1	0.673492975662903	-0.1	0.793874360754996	0.1	0.933011152624018	0.1	0.939020244637127	-0.1	0.847794545022677
ENSG00000272269	NUP153-AS1	0.1	0.689909773822941	0.1	0.676126934720262	-0.1	0.752971801094157	-0.2	0.813965880967553	01.Feb	0.124615707645498	-0.1	0.844329934682911
ENSG00000272273	IER3-AS1	0.9	0.00116290323864022	0.9	0.00971022338712426	0.2	0.709076630518706			02.Jan	0.0033917712828556	0.4	0.275831522165193
ENSG00000272275	ENSG00000272275	0.6	0.0141694235818511	0.3	0.383081172968182	0.1	0.902324436754895	0.2	0.794457433168442	1.0	0.261468898804623	0.2	0.721627532942988
ENSG00000272277	ENSG00000272277			-0.1	0.786167502048231	-0.2	0.476949553433786	0.1	0.954686818242457	0.1	0.891187750849162		
ENSG00000272279	ENSG00000272279	0.5	0.0997166712460006	0.5	0.129425628472862	0.5	0.201966260282118			0.9	0.434575008843202	0.4	0.339781058976693
ENSG00000272281	TPTE2P2	-0.2	0.321135347240459	-0.2	0.313976738442796	-0.5	0.0381421981815434	-0.1	0.83656047470862	-0.9	0.308163799613989	-0.2	0.573494715067677
ENSG00000272282	LINC02084	-0.4	0.0686888256948296	-0.1	0.741663394870426	-0.5	0.100558400155074	-0.1	0.951374869437659	-0.8	0.421872834442581	-0.5	0.116231424634475
ENSG00000272288	ILRUN-AS1	-0.4	0.00901315783865422	-0.1	0.660857058982155	-0.5	0.0171178824130943	-0.1	0.83076836146791	-0.4	0.584825689204509		
ENSG00000272293	ENSG00000272293	0.1	0.877315430120413			-0.4	0.303566137365687			0.7	0.407445576929885		
ENSG00000272301	ENSG00000272301	-0.3	0.13271058867667	-0.2	0.476518832652621	-0.3	0.345594216699013	0.3	0.634401226727596				
ENSG00000272305	ENSG00000272305	-0.2	0.56824214923774	-0.1	0.777411536392815	-0.3	0.517624691644524	-0.1	0.889430743240298	0.7	0.445092705540814		
ENSG00000272308	ENSG00000272308	-0.6	0.014544472245457	-0.1	0.84482377888565	-0.4	0.206490300963202	0.1	0.956877711198062	0.5	0.633165598707399	-0.2	0.652820914195235
ENSG00000272316	ENSG00000272316	-0.3	0.0588695203374337	-0.3	0.0835538828387019	-0.2	0.516611315169247			-1.0	0.0889995070206702		
ENSG00000272319	ENSG00000272319	-0.1	0.842764697292723										
ENSG00000272320	ENSG00000272320	-0.5	0.107252855401048	-0.3	0.319204467439004	0.1	0.893432458170635			-0.5	0.707021173996687	0.1	0.859281314048388
ENSG00000272321	ENSG00000272321	0.9	0.0144354315166224	0.9	0.00521911454138423	0.4	0.464438461066226					0.4	0.321692273911837
ENSG00000272323	TTC23L-AS1	-0.5	5,56E+10	-0.2	0.44947768013084	-0.3	0.147051119506933	-0.1	0.815524753084974	-0.7	0.356931712153383	-0.2	0.607173552066107
ENSG00000272325	NUDT3	-0.1	0.344415028259071	-0.1	0.539029775271053	-0.2	0.0741417281768956	-0.2	0.42476364097722	0.3	0.532176252258055	-0.1	0.55765193813543
ENSG00000272328	ENSG00000272328	-0.4	0.514778395408072										
ENSG00000272329	ENSG00000272329	-0.1	0.807783152288848	0.2	0.678978724155492					0.2	0.878328348935704	0.2	0.789892291879781
ENSG00000272330	ENSG00000272330	0.3	0.511662288092419	0.3	0.545583013831229	-0.6	0.150865456373801	0.4	0.529045136009139	01.Jan	0.355692957937507		
ENSG00000272333	KMT2B	0.1	0.214555833762836			0.1	0.676706661133772					0.1	0.840206885935462
ENSG00000272334	ENSG00000272334	-0.2	0.62784447833425	0.1	0.838120170093545	0.2	0.657807920973222			-0.1	0.968904071305222	0.1	0.806034505345553
ENSG00000272335	ENSG00000272335	-0.4	6,30E+09	-0.2	0.00359522540599351	-0.2	0.0637626679678435			-0.6	0.0599411984090739	-0.1	0.499407303218774
ENSG00000272338	ENSG00000272338	-0.3	0.101881779344864	-0.1	0.754329291849142	-0.5	0.0644295461299408	0.1	0.958868034424772	0.2	0.803507324697443		
ENSG00000272341	ENSG00000272341	0.1	0.70781772827808										
ENSG00000272343	ENSG00000272343	-0.5	0.00414587220318521	-0.2	0.346297138858251	-0.3	0.331897418224964	0.2	0.697364401050995	-0.7	0.313359908725914	0.1	0.803144544492306
ENSG00000272345	ENSG00000272345	-0.1	0.651887385054109			-0.2	0.495077228793883	0.1	0.790642453881878	0.3	0.685325032339556	0.1	0.788819381908504
ENSG00000272347	ENSG00000272347	-0.3	0.253457661109014			-0.5	0.220026456874908	-0.2	0.814759947729428	-0.4	0.781079937869505	-0.1	0.885474236251043
ENSG00000272354	ENSG00000272354	-0.1	0.923043610198357									0.1	0.824325249336045
ENSG00000272356	ENSG00000272356	-0.9	7,48E+06	-0.7	1,13E+09	-0.8	0.00183273384670297	-0.2	0.794212422816551	-1.6	0.0134277767221817	-0.4	0.184608742113576
ENSG00000272360	ENSG00000272360					0.1	0.879922910463538			0.4	0.807947106294872		
ENSG00000272361	ENSG00000272361	-0.6	0.00904830673732124	-0.4	0.05041591147498	-0.4	0.241287688681984	0.2	0.719839781688273	-0.6	0.527274797972562	-0.1	0.763474531634525
ENSG00000272367	ENSG00000272367	0.2	0.320768316935583	0.1	0.847026032533846	0.3	0.360826001311808	0.4	0.392892841911128	0.7	0.416900535806055	0.2	0.496440970077372
ENSG00000272368	ENSG00000272368	-0.6	6,25E+10	-0.5	0.00752869991455173	-0.8	0.00184470224322385	-0.3	0.650702431623903	-0.9	0.324639137298738	-0.3	0.234349051082874
ENSG00000272369	ENSG00000272369	-0.3	0.21541470344979	-0.1	0.860851206890985	-0.8	0.00888992029488049	-0.1	0.928811142466267	0.3	0.810748685361925		
ENSG00000272370	ENSG00000272370	-0.1	0.861260312845133	0.1	0.669494191564435	-0.3	0.486129923464708			-0.2	0.907501306098864	0.2	0.724679312728747
ENSG00000272372	ENSG00000272372	0.3	0.403696580221774	0.2	0.721442322796661	0.5	0.246140658964292			-1.7	0.188847694200348	-0.1	0.888564959013884
ENSG00000272374	ENSG00000272374	-0.3	0.0868269648844475	-0.4	0.0188830397908865	-0.3	0.206490300963202	-0.4	0.414388062207696	-0.8	0.301962153234176	-0.3	0.145593287929269
ENSG00000272375	ENSG00000272375	-0.3	0.267034938156817	-0.2	0.387383990723934	-0.2	0.392437618490187			-0.6	0.463449048026144	-0.1	0.893128936385957
ENSG00000272381	LINC02664	-0.2	0.59633211384255	-0.3	0.309869733555657	-0.5	0.14464402255396			-0.6	0.674301583856416	-0.2	0.71869675864781
ENSG00000272382	ENSG00000272382	-0.1	0.796901203625656			-0.3	0.330737377330036	-0.1	0.952743585608979	0.3	0.808776316743923	-0.2	0.687071006305513
ENSG00000272384	ENSG00000272384	-0.7	0.0175201489868374	-0.3	0.325250446882024	-0.6	0.104264198565047	-0.3	0.730860331049766	-0.5	0.724322788430067	-0.1	0.788325492840205
ENSG00000272386	ENSG00000272386	-0.3	0.411203172590817	-0.1	0.699162255115793	-0.4	0.349920438724852	-0.2	0.865638038849348	0.3	0.800617671459783	0.1	0.940513866055165
ENSG00000272389	ENSG00000272389	0.1	0.76680174845833	0.1	0.720799771845666	0.1	0.831481501022707						
ENSG00000272391	POM121C	-0.1	0.0879189998388881	-0.1	0.0694881220926473	-0.1	0.592069388958693	-0.1	0.745718174865167	-0.1	0.728064462896306	-0.1	0.5760983197907
ENSG00000272398	CD24	01.Mar	6,76E+04	01.Jan	5,90E+07	01.Mar	1,93E+08	0.2	0.77402910236554	02.Jun	3,20E+06	0.7	0.00616998227688551
ENSG00000272402	ENSG00000272402	0.1	0.85622152729889					0.1	0.840032332850643	-0.1	0.965802489220994	0.2	0.723495469300669
ENSG00000272405	ENSG00000272405	-0.4	0.00751502301749054	-0.2	0.106387264789477	-0.3	0.0508190362185843			-1.0	0.0208344871777571		
ENSG00000272412	RN7SL778P	-0.2	0.765752879508516										
ENSG00000272414	FAM47E-STBD1	-0.1	0.919208058598522										
ENSG00000272416	ENSG00000272416	-0.3	0.123172989508674	-0.2	0.437088713292412	-0.5	0.0567222603167047	-0.1	0.851715366747859	-0.3	0.792357899298945		
ENSG00000272417	ENSG00000272417	-0.4	0.205526699108207					-0.1	0.915589917679406	-0.4	0.739648840791154	0.2	0.738039819106861
ENSG00000272419	LINC01145	0.1	0.627955823378858					-0.1	0.866189338329981			-0.1	0.840396871892041
ENSG00000272420	ENSG00000272420	-0.1	0.590706278114319	0.1	0.81269734522751	-0.5	0.139972162355911	0.3	0.658912041527269	0.1	0.938373414095639		
ENSG00000272425	ENSG00000272425					0.2	0.532632101539408	0.2	0.732881220879641	-0.2	0.868052637761722	-0.1	0.879006507481214
ENSG00000272426	ENSG00000272426	-0.2	0.695628496878595										
ENSG00000272430	LINC02637	0.3	0.496943214617937	0.1	0.730252094599688	-0.1	0.906777416478556			0.6	0.639596441103502	0.2	0.762033797128636
ENSG00000272431	ZNF454-DT	-0.6	0.14119829846959									-0.1	0.875086876654961
ENSG00000272432	ENSG00000272432	-0.4	0.2306189065069	-0.4	0.173336066354351	-0.4	0.263460429455198			-0.3	0.810425432198517	-0.1	0.905045418726896
ENSG00000272434	ENSG00000272434	-0.2	0.63792323724199			-0.4	0.344740227937953			-0.2	0.909355792104475		
ENSG00000272440	ENSG00000272440	0.8	0.00583052781750264	1.0	5,44E+10	0.7	0.0792087884277281			1.0	0.403787120462483	0.4	0.304100914106794
ENSG00000272442	ENSG00000272442	-0.5	0.0281093674554501	-0.5	0.0258026275435845	-0.4	0.30964510762437	-0.5	0.374994451068291	-0.2	0.908947542317888	-0.3	0.295346220656654
ENSG00000272444	ENSG00000272444	-0.3	0.250064462405291	-0.2	0.43829426463117	-0.3	0.367525423979793	-0.1	0.859469479103831	-0.6	0.555826147584774		
ENSG00000272447	ENSG00000272447	0.4	0.00155198312893661	0.5	0.00506778313553007	0.2	0.189661732700296	0.3	0.341124485560196	0.5	0.291815871359311	0.1	0.790017561806057
ENSG00000272449	ENSG00000272449	0.1	0.635136087844884	0.1	0.645915716713331	-0.1	0.580654518530355	0.1	0.857997558539376	0.2	0.848899031155838	0.2	0.665675630582594
ENSG00000272455	MRPL20-DT	-0.1	0.334526085557321	-0.1	0.394223422776166	-0.2	0.241213893720811	-0.1	0.807301563285939	-0.1	0.812193679700699		
ENSG00000272456	ENSG00000272456	0.7	0.0373671024398943	0.3	0.384671365175746								
ENSG00000272459	FAM193B-DT	0.2	0.431165257460281	0.3	0.363046188480961			0.3	0.634229105093711	0.8	0.366194045181129	0.1	0.796568567245753
ENSG00000272462	ENSG00000272462	-1.1	2,38E-05	-0.7	1,31E+08	-0.6	2,08E+10	-0.3	0.460815848526165	-1.8	1,25E+07	-0.1	0.628329985653313
ENSG00000272463	ENSG00000272463			0.2	0.232159592057424	0.1	0.648319342789867	-0.1	0.895127040226162	-0.6	0.214774853010256	-0.2	0.53725865059152
ENSG00000272465	ENSG00000272465	-0.5	0.0239226169472033	-0.6	0.0101648619359498	-0.8	0.0161095932769292			-0.8	0.427343378049817	-0.2	0.586464287251646
ENSG00000272468	ENSG00000272468	-0.1	0.833833993771493	-0.1	0.749051079525728	-0.3	0.301180949091073			0.7	0.439814277438808		
ENSG00000272472	ENSG00000272472	-0.1	0.892979212689814	-0.1	0.799682215992317	0.2	0.626517225225977			-0.5	0.751460668288059	0.3	0.503546347481007
ENSG00000272473	ENSG00000272473	-0.3	0.111154975357294	-0.3	0.192693357754489	-0.4	0.0708966054931339	-0.2	0.767216225746264	-0.6	0.40067723049682	-0.2	0.338890228642094
ENSG00000272476	ENSG00000272476	-0.1	0.812920802351658	-0.1	0.661620910924186	-0.2	0.665736103378445	-0.4	0.437144930186705	-0.4	0.785887085095084	-0.4	0.166453472354789
ENSG00000272479	ENSG00000272479	0.2	0.695839966397961										
ENSG00000272482	ENSG00000272482	-0.4	0.325402301698774	-0.1	0.760693347881816	-0.6	0.191469824028407			-0.9	0.522855378637605	-0.1	0.873360652606409
ENSG00000272485	ENSG00000272485	-0.2	0.738118416716884										
ENSG00000272486	ENSG00000272486	-0.2	0.42364596492854			-0.2	0.662599093784578	0.2	0.851061655806113	0.1	0.957707821490395	0.1	0.887796097931739
ENSG00000272489	ENSG00000272489	-0.3	0.0489553346905391	-0.1	0.503343219645392	-0.2	0.317068249098723					0.1	0.799674019527041
ENSG00000272491	ENSG00000272491	-0.6	0.00204610906567002	-0.3	0.193244321528023	-0.4	0.209647735082421	0.1	0.831422433601149	-2.6	9,38E+10	0.1	0.801755892931206
ENSG00000272498	ENSG00000272498	-0.8	4,51E+08	-0.4	0.0337744036284709	-0.2	0.317698787200536	-0.1	0.848289064547766	-1.3	0.0729853557435549	-0.1	0.818986520370729
ENSG00000272501	ENSG00000272501	-0.3	0.0323502322885732	-0.3	0.0872744143225653	-0.2	0.272846762445973	-0.1	0.777592268084964	-0.5	0.44150212691897	-0.1	0.733594198544086
ENSG00000272502	ENSG00000272502	-0.2	0.314544403793154	-0.1	0.833314714689273	-0.1	0.700203688007932	-0.2	0.668295537651609	0.1	0.90397076594094	-0.1	0.773026339942814
ENSG00000272505	ENSG00000272505	-0.6	4,96E+10	-0.4	0.0384693717014671	-0.4	0.206246614381577			-1.2	0.0959270025165928	0.1	0.921597465760234
ENSG00000272506	ENSG00000272506	-1.3	1,45E+10	-1.0	0.00293707644406476	-1.5	6,33E+10	-0.5	0.345062145373339	-1.3	0.33718298138196	-0.8	0.0114909880709912
ENSG00000272507	RNU6-88P	-0.2	0.70720613410583										
ENSG00000272508	ENSG00000272508	-1.6	1,12E+09	-1.2	7,02E+10	-0.7	0.122529976461409	-0.1	0.915562374797701	-2.3	0.0398229451796547	-0.2	0.688262601023843
ENSG00000272509	ENSG00000272509	-0.2	0.348113760026995			-0.3	0.368675281781957			-0.4	0.686835411662612		
ENSG00000272510	ENSG00000272510	-0.9	3,90E+10	-0.4	0.175518899645944	-0.7	0.0246480657436461	-0.3	0.697443359429586	-1.1	0.232920864373132	-0.2	0.667601333907249
ENSG00000272511	ENSG00000272511	0.5	0.0398203625433137	0.4	0.147754571435899	0.4	0.264350011143187	0.2	0.855188619148055	01.Feb	0.16399545265626	-0.3	0.56022556217166
ENSG00000272512	ENSG00000272512	0.4	0.0980888348971293	0.1	0.666586071229718	0.1	0.762140104434873	0.4	0.490112880079235	1.0	0.244844067692653	0.3	0.338551488029261
ENSG00000272514	CFAP206	0.1	0.810967770419225										
ENSG00000272518	ENSG00000272518					0.1	0.557366460444985	0.1	0.903243625994075				
ENSG00000272523	LINC01023	-0.3	0.300951732002904			-0.5	0.124028511858085	-0.1	0.951652130851751	-0.2	0.865574905645006	-0.1	0.931436158840178
ENSG00000272524	ENSG00000272524	-0.7	0.101202452954974	-0.3	0.427758047467512	-0.6	0.257213490293384			-0.3	0.843263472675211	-0.3	0.459415771266934
ENSG00000272525	BTF3-DT	-0.4	0.0495389748001632	-0.2	0.352107802580223	-0.3	0.280149101980987	-0.2	0.795204444369048	-0.8	0.409625523158598	-0.1	0.699292414505963
ENSG00000272529	ENSG00000272529	-0.3	0.114747846763805			0.1	0.823933889648931	0.3	0.460370875946178	-1.0	0.121618299040181	0.2	0.439057675876654
ENSG00000272536	RN7SL840P	-0.3	0.594979103247089			0.2	0.686890290283553			-0.2	0.93052557033073		
ENSG00000272540	ENSG00000272540	0.2	0.444237440069556			0.2	0.688122076414399			0.8	0.433395467658028	0.2	0.71867947994766
ENSG00000272542	ENSG00000272542	-0.2	0.584564452181286	-0.3	0.486615375681964							0.3	0.562707193389617
ENSG00000272549	LINC02538	-1.0	8,37E+07	-0.6	0.0144254939985563	-0.6	0.0854551771953173	-0.2	0.79488253561804	-2.3	0.0222431681165977	-0.2	0.633613443396102
ENSG00000272551	ENSG00000272551	0.1	0.754244565180765	0.4	0.183929090698874	0.1	0.807178329025223			-0.1	0.930500613144448	0.2	0.644604814755669
ENSG00000272555	ENSG00000272555	-0.8	3,60E+10	-0.3	0.275525937589179	-0.4	0.250659878540839	-0.1	0.94075779870143	-0.8	0.392868310387925		
ENSG00000272556	GTF2IP13	0.3	0.188598080094528	0.2	0.484023767232595	-0.2	0.420611284224512			0.6	0.398091496948508	-0.1	0.906487411749567
ENSG00000272562	H3-3A-DT	-0.3	0.353338943077032							-0.6	0.685439679285405		
ENSG00000272563	ENSG00000272563	-0.1	0.657545413675928	-0.2	0.563607967904421	-0.2	0.504255989148248	0.2	0.867432856627464	-0.1	0.950053388826431	-0.2	0.710191692232317
ENSG00000272564	ENSG00000272564	0.4	0.3200904308498	0.4	0.348437243393359								
ENSG00000272567	ENSG00000272567	0.4	0.366002156595503	0.2	0.525213906097609	0.1	0.845352057406864	0.4	0.57950499591222	0.6	0.650848848035522	0.3	0.429447187125102
ENSG00000272568	ENSG00000272568	-0.2	0.282032895890309	-0.3	0.259311600952527	-0.3	0.334358386305115	0.2	0.80630609611378	-0.6	0.515637382082804		
ENSG00000272572	ENSG00000272572	-0.3	0.312171203714926			-0.6	0.062443676724279	-0.3	0.699408879481115	-1.4	0.181078220352788	-0.3	0.485261308631526
ENSG00000272573	MUSTN1	0.6	0.131163272406111										
ENSG00000272574	ENSG00000272574	-0.2	0.320479010950352			-0.1	0.802613153706966			-0.7	0.350290538345621		
ENSG00000272576	ENSG00000272576	-0.2	0.638941418433114	-0.1	0.707823383258123	-0.5	0.199623558236051	0.2	0.855053136174899	-0.3	0.844286288616083	0.1	0.906078316571133
ENSG00000272578	ENSG00000272578	-0.7	5,16E+09	-0.6	2,13E+10	-0.5	0.0827497164949236	-0.5	0.232010750720842	-0.8	0.363157091334307	-0.5	0.0193117171463654
ENSG00000272579	ENSG00000272579	-0.2	0.296737163915117			-0.3	0.144124203882059	0.2	0.697364401050995	0.1	0.893002129213872		
ENSG00000272583	ENSG00000272583	-0.5	0.110227535410286	-0.3	0.461306508278901	-0.1	0.766327982779038	-0.2	0.787427405272482	-1.2	0.352088470841667	-0.1	0.865502674394757
ENSG00000272588	ENSG00000272588	0.2	0.457054249207598			0.1	0.744057215765168			-0.8	0.508889663122134	0.1	0.822816665594619
ENSG00000272589	ZSWIM8-AS1	-0.1	0.764432139170745	-0.2	0.580021808200029					-0.7	0.648339967020744		
ENSG00000272599	ENSG00000272599					0.2	0.357848983326178			0.3	0.607686696851816	0.1	0.628683646603699
ENSG00000272602	ZNF595	-0.7	2,54E+05	-0.6	2,06E+06	-0.2	0.522491155007069	-0.4	0.171196814468511	-1.5	7,29E+10	-0.3	0.130537379755736
ENSG00000272604	ENSG00000272604							0.1	0.911241707219098	0.4	0.407980175986886	0.1	0.781205503749171
ENSG00000272606	PPP4R3B-DT	-0.3	0.188372878899167	0.1	0.789044206239099	-0.1	0.746032418953166	0.1	0.885160937970661	-0.3	0.749145843664239	0.2	0.560575573941148
ENSG00000272610	MAGI1-IT1	-1.1	1,01E+09	-0.9	1,70E+10	-0.7	0.0392605664861155	-0.6	0.19988874603512	-1.4	0.178740790949986	-0.5	0.177509399159725
ENSG00000272620	AFAP1-AS1	0.7	0.047493283080472	0.4	0.285055785039798	0.2	0.63558635517375	-0.2	0.855023427486491	-1.8	0.0765423574921892	-0.2	0.794415347662795
ENSG00000272622	ENSG00000272622	0.3	0.338032245469142	0.2	0.522003627098662	0.1	0.86321772265471			0.2	0.891916420208562		
ENSG00000272625	ENSG00000272625	0.5	0.0685926442559023	0.1	0.761222656369572	0.5	0.203929291986962			0.5	0.676162612867529		
ENSG00000272627	ENSG00000272627	0.3	0.456193724110057										
ENSG00000272630	ENSG00000272630	-0.3	0.065887616388341	-0.2	0.187844168721028	-0.3	0.110881707462362	-0.1	0.921217046223288	-0.3	0.73153563348097	-0.1	0.803144544492306
ENSG00000272631	ENSG00000272631	-0.5	3,55E+09	-0.3	0.0611577176478063	-0.3	0.0911550103242042			-1.1	0.068036711730191	-0.1	0.629413259415449
ENSG00000272632	ENSG00000272632	0.3	0.578664554883037										
ENSG00000272636	DOC2B	0.7	3,66E+09	0.3	0.126150155399627	0.6	0.0154286058581932	-0.1	0.897100820547778	0.9	0.157682701410584	0.2	0.495164358008484
ENSG00000272644	ENSG00000272644	-0.8	6,31E+09	-0.4	0.0769459537853332	-0.7	0.00998793385348302	-0.2	0.76523336859858	-0.2	0.856414637046729		
ENSG00000272645	GTF2IP20	0.3	0.00721808571441313							0.5	0.256814933735599	-0.1	0.796568567245753
ENSG00000272646	ENSG00000272646	-0.5	0.146282291494426	-0.8	0.0244095349973942	-1.0	0.0333740779528249			-1.2	0.400916715199186	-0.6	0.11044709152196
ENSG00000272650	ENSG00000272650			0.2	0.516666923052338	-0.2	0.638731834238553	0.1	0.885853130287113	-0.3	0.807126068334252	0.3	0.38959342628057
ENSG00000272654	ENSG00000272654	0.1	0.222900263621553			-0.1	0.703830513196973	-0.2	0.557274787692332	0.3	0.522043029717512		
ENSG00000272655	POLR2J4					-0.2	0.356044709638553	0.1	0.904127779043136	-0.1	0.852938383498554	0.2	0.43193915480086
ENSG00000272656	ENSG00000272656	-0.2	0.558835405656052			0.1	0.871949359599312	0.1	0.888313581050706	-0.3	0.797204675697569	0.2	0.720016618571795
ENSG00000272659	ENSG00000272659	-0.2	0.455656841645907	-0.3	0.431884871009795	-0.6	0.152913592720051	0.1	0.962618218833641				
ENSG00000272660	ENSG00000272660	-0.6	0.0489027901837457	-0.6	0.0730311810209425	-1.1	0.0065471807373925			-1.4	0.246039411207139	-0.3	0.556299047829942
ENSG00000272662	TIMMDC1-DT	-0.5	0.0543468038958917	-0.6	0.0475547637432557	-0.5	0.169534397800033	-0.3	0.638896184069937	-1.3	0.265871242390529	-0.3	0.428744813172242
ENSG00000272663	PPP1R21-DT	0.1	0.824831598766307			-0.1	0.837747601138626			-0.6	0.706770383014227		
ENSG00000272666	KLHDC7B-DT	01.Aug	2,47E-02	01.Feb	1,81E+07	0.9	0.00226050735303453	0.4	0.452427389077741	02.May	2,86E+10	0.3	0.427786769289766
ENSG00000272667	ENSG00000272667	0.2	0.42664929228239	0.3	0.137754184328292	0.2	0.573535214642201	0.1	0.889430743240298	0.2	0.851749071181323	0.2	0.549565444693457
ENSG00000272668	ENSG00000272668	-0.4	0.140970779495537	-0.5	0.0504463006909868	-0.9	0.0058178756442017	-0.3	0.653917730803421	-1.2	0.170741687182288	-0.4	0.263375461955316
ENSG00000272669	ENSG00000272669	0.3	0.147463494299878	0.1	0.717239044146031	-0.2	0.554736574254203	0.1	0.940629352031667	0.6	0.550980080852189		
ENSG00000272674	PCDHB16	-0.1	0.57338105370894	-0.1	0.833314714689273	-0.2	0.560732744702668			-0.1	0.926478581110253	-0.2	0.391054428042827
ENSG00000272677	HNRNPD-DT	-0.4	0.0801660336577502			-0.5	0.0677779323095227	-0.1	0.915562374797701	-0.1	0.957610405881692	-0.2	0.699729602826767
ENSG00000272682	ENSG00000272682	-0.1	0.731582843573476	0.1	0.807385053047726	-0.5	0.236103685819315	-0.1	0.874139103003845	-0.9	0.441037587809741		
ENSG00000272686	WASL-DT	-0.2	0.185400601594397	0.1	0.557278466167126			0.1	0.760136892959221	-0.1	0.84809579855511	0.1	0.461883878249275
ENSG00000272689	ENSG00000272689	-0.3	0.405222810121959	-0.1	0.732087547991308	-0.4	0.298329668088071			-1.0	0.444240633022575		
ENSG00000272690	LINC02018	-0.5	0.00972086249609857	-0.2	0.32661830052123	-0.4	0.169033293382107			-0.5	0.647738010750625	-0.2	0.530763808593633
ENSG00000272692	ENSG00000272692	-0.2	0.396323165042308	-0.2	0.631747744174006	-0.2	0.666971487107606			-0.8	0.511390932690932	-0.1	0.928994852635298
ENSG00000272695	GAS6-DT	0.4	0.0208134092583095	0.2	0.479190620175017	-0.1	0.838724656387673	0.2	0.721042662182935	0.1	0.893446676780427		
ENSG00000272696	ENSG00000272696	-0.1	0.622798325688699	0.2	0.50654343753087	-0.4	0.229283485050881			-0.9	0.349724190909385	0.1	0.789892291879781
ENSG00000272699	ENSG00000272699	0.4	0.371606582761125										
ENSG00000272701	MESTIT1	0.2	0.365672818520294					-0.1	0.928811142466267	-0.3	0.828718094655785	0.2	0.651599943827194
ENSG00000272702	ENSG00000272702	-0.3	0.166820524520011	-0.2	0.562174579319355	-0.3	0.306794995014956	-0.1	0.880615866051582	-0.2	0.803035505840143	-0.3	0.218492208288756
ENSG00000272707	ENSG00000272707	-0.6	0.115166218292615	-0.3	0.389653089549925	-0.5	0.259674318593803					-0.3	0.487909571350649
ENSG00000272710	ENSG00000272710	-0.9	0.0715201084916381	-0.4	0.459877624063822								
ENSG00000272711	HK2-DT	0.6	5,32E+09	0.4	0.0123663486697851	0.5	0.0253128753631648			1.0	0.0888176585313874	0.1	0.803144544492306
ENSG00000272715	ENSG00000272715	0.2	0.67250019876159	0.2	0.683420334409659								
