Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'Crohn's disease' vs 'normal'.tStat	condition2.foldChange	condition2.pValue	'ulcerative colitis' vs 'normal'.tStat
ENSG00000165030	NFIL3	37544_at	-0.1	0.823474500630114	-0.353422942670649	-0.1	0.845851743660605	-0.298769188576333
ENSG00000165060	FXN	33202_f_at				0.1	0.609454138883444	0.728737600371277
ENSG00000165092	ALDH1A1	37015_at	-0.2	0.72628190087007	-0.543186510758355	-0.3	0.53711058664815	-0.877924883287615
ENSG00000165140	FBP1	36495_at	0.4	0.552893498063774	0.893382418590615	0.2	0.410328625046438	1.15102023849753
ENSG00000165152	PGAP4	32511_at	-0.3	0.0599245642866937	-2.91610578105645	-0.4	0.013542887638774	-4.54734313633082
ENSG00000165168	CYBB	37975_at	-0.1	0.786549649079171	-0.424804085997593	-0.2	0.503769517879236	-0.942221538541988
ENSG00000165169	DYNLT3	36921_at	-0.3	0.442214166744889	-1.14133883797216	-0.3	0.26945266166595	-1.55992305868155
ENSG00000165215	CLDN3	33904_at				-0.2	0.619219571111949	-0.707462713620217
ENSG00000165219	GAPVD1	40801_at	-0.2	0.459676461301124	-1.09881597647306	-0.2	0.555273812339188	-0.836889201575792
ENSG00000165240	ATP7A	36523_at	-0.3	0.0431839511161897	-3.22403324284014	-0.2	0.348154653626949	-1.31708637323515
ENSG00000165246	NLGN4Y	32930_f_at				0.3	0.0887901967782033	2.59509756210026
ENSG00000165272	AQP3	39249_at	0.1	0.569771210042562	0.859870942950947			
ENSG00000165280	VCP	33818_at	0.3	0.0904255213447308	2.58227743483313	0.3	0.213359053857818	1.77931746683368
ENSG00000165283	STOML2	34380_at				0.1	0.720498430602596	0.519852584163555
ENSG00000165322	ARHGAP12	39923_at	-0.5	0.117518686927745	-2.36270467151622	-0.7	0.0388387107265567	-3.39655716797197
ENSG00000165389	SPTSSA	33399_at	-0.5	0.0574861985828378	-2.95491921453306	-0.7	0.0638582427178267	-2.92655593597108
ENSG00000165409	TSHR	34513_at				0.2	0.227779123730291	1.71524110134303
ENSG00000165424	ZCCHC24	34303_at	-0.1	0.72822034098477	-0.539600389422222	0.3	0.264453596292779	1.57921983838643
ENSG00000165458	INPPL1	36598_s_at				-0.1	0.603978475782153	-0.740268074062597
ENSG00000165471	MBL2	32945_i_at	-0.1	0.765579633802147	-0.46473163573651			
ENSG00000165487	MICU2	38102_at	-0.6	0.190085053214375	-1.93581100791852	-0.8	0.201701082666962	-1.83315585697879
ENSG00000165507	DEPP1	39114_at	0.5	0.0151824557243784	3.99596478452295	0.5	0.0999141788571626	2.48206139074071
ENSG00000165512	ZNF22	35413_s_at	-0.7	0.00303901285099298	-5.15590248041185	-1.0	0.00148640993639376	-7.32896288707844
ENSG00000165527	ARF6	33152_at	-0.6	0.00884483554427975	-4.40520175127084	-0.6	0.00629792889641764	-5.40857744944762
ENSG00000165556	CDX2	170_at	0.2	0.459838335191547	1.09676159887386	-0.3	0.454566436553511	-1.04585693711122
ENSG00000165583	SSX5	31462_f_at	0.2	0.353285845651148	1.36600677979081	0.2	0.42066330892497	1.12394489580218
ENSG00000165629	ATP5F1C	40115_at	-0.2	0.519190871792062	-0.963790764543802	-0.3	0.37456752963705	-1.24225547158253
ENSG00000165633	VSTM4	41013_at	-0.1	0.480106066730536	-1.04997237908855			
ENSG00000165637	VDAC2	37696_at	-0.1	0.744576344673427	-0.503390852344897	-0.3	0.560849473253157	-0.824521022375112
ENSG00000165660	ABRAXAS2	37642_at	-0.6	0.0325457389136279	-3.48397087634502	-0.7	0.0293740548912597	-3.69394702170951
ENSG00000165672	PRDX3	36631_at	-0.5	0.21398488208944	-1.82832527622169	-0.5	0.159645840179211	-2.04230543272958
ENSG00000165678	GHITM	41752_at	-0.2	0.363917786867407	-1.33693478781706	-0.4	0.138144290153478	-2.18763167395531
ENSG00000165688	PMPCA	36602_at	0.2	0.215556717451068	1.821882895709	0.3	0.134478237926596	2.21023604346567
ENSG00000165699	TSC1	32599_at				-0.2	0.213359053857818	-1.7794020231254
ENSG00000165704	HPRT1	37640_at	-0.1	0.817639083445046	-0.363204986141495	-0.1	0.651854451115682	-0.645141835794926
ENSG00000165731	RET	1823_g_at	0.1	0.5378746190649	0.922267375366788	0.1	0.63749924796676	0.67225385409144
ENSG00000165732	DDX21	40490_at	0.1	0.696347093414928	0.607239111076916	0.1	0.737152990436178	0.489301488933068
ENSG00000165733	BMS1	38709_at	0.5	0.026266124783808	3.61410999616243	0.4	0.0421587458675103	3.30618336219834
ENSG00000165757	JCAD	38351_at				0.1	0.759516577342218	0.450326370656443
ENSG00000165806	CASP7	38281_at	0.2	0.685907938207231	0.629342534452761	-0.1	0.737929847327693	-0.486460061457922
ENSG00000165916	PSMC3	592_at	0.3	0.197558795844066	1.90297974287851	0.4	0.257238149960569	1.60180932918066
ENSG00000165917	RAPSN	34653_at	0.2	0.160464495411683	2.081289775331			
ENSG00000165943	MOAP1	34767_at				-0.2	0.211602020567968	-1.79027902238369
ENSG00000165949	IFI27	425_at	-0.2	0.82414746847007	-0.352403028849551	-0.2	0.63749924796676	-0.671954813651144
ENSG00000165959	CLMN	37492_at	-0.3	0.137880170576123	-2.2147145633564	-0.7	0.0236215548588485	-3.93083117809252
ENSG00000165970	SLC6A5	33028_at	0.1	0.714437010158972	0.567084200545976			
ENSG00000165995	CACNB2	39646_at				-0.3	0.150531524092772	-2.10552576673281
ENSG00000166033	HTRA1	719_g_at	-0.1	0.803563299861611	-0.393947774823463	0.5	0.336885094643528	1.3501295426482
ENSG00000166035	LIPC	38611_at	-0.1	0.701770183608321	-0.595607276803595			
ENSG00000166037	CEP57	39785_at	-0.2	0.24239924272852	-1.71877493758785	-0.4	0.103414030881644	-2.45672979726384
ENSG00000166086	JAM3	32526_at	0.1	0.573938867368712	0.852635623125045	0.3	0.0519336879865819	3.09704834648711
ENSG00000166133	RPUSD2	35075_at	0.3	0.0868598557807889	2.62060483139482	0.3	0.0803089741127967	2.71162499489171
ENSG00000166136	NDUFB8	32774_at	0.3	0.0832530740395031	2.65598642874599	0.2	0.483196432649174	0.985389199607381
ENSG00000166145	SPINT1	33448_at				-0.3	0.210413849967718	-1.79464741882422
ENSG00000166147	FBN1	32535_at	-0.2	0.413394993574182	-1.20985108703156	0.3	0.383065613181197	1.2194394845611
ENSG00000166165	CKB	40863_r_at	-1.1	0.106361163830557	-2.45237041635573	-1.4	0.109152325434704	-2.40429117653155
ENSG00000166170	BAG5	36463_at	-0.2	0.437583885155625	-1.1528238900876	-0.3	0.178912507436786	-1.94088345397631
ENSG00000166181	API5	33420_g_at				-0.1	0.719394683788669	-0.521975624242681
ENSG00000166197	NOLC1	36597_at	0.2	0.631598518094238	0.739755001483463	0.2	0.513263000765227	0.924355518470578
ENSG00000166200	COPS2	34323_at	-0.3	0.35461602191978	-1.35998666944294	-0.4	0.22446472453896	-1.73064324159477
ENSG00000166226	CCT2	35759_at	0.1	0.715758073895925	0.564503981209634	0.2	0.578058360691166	0.792249900967925
ENSG00000166228	PCBD1	34352_at	0.3	0.183561529001422	1.96881110518431	0.2	0.556916845758364	0.834059402353955
ENSG00000166233	ARIH1	41729_at	-0.2	0.157595052046192	-2.09424883082586	-0.2	0.360212888694077	-1.27948129787036
ENSG00000166260	COX11	34723_at	-0.5	0.0871610527516508	-2.6121390244336	-0.6	0.040213281071857	-3.35644519448032
ENSG00000166266	CUL5	41110_at	-0.6	0.0177628800418871	-3.86860636898214	-0.7	0.00854755314671693	-5.11199701041935
ENSG00000166278	C2	33374_at	0.7	0.0862848576062624	2.62703841802803	0.8	0.0483071644717266	3.17167790313944
ENSG00000166311	SMPD1	32574_at	0.2	0.492880646671436	1.01932179580318	0.2	0.596129871305455	0.754559629574454
ENSG00000166321	NUDT13	38502_at				-0.2	0.242455186096582	-1.66060348124723
ENSG00000166326	TRIM44	40486_g_at	0.2	0.255620415098563	1.67646241615583	0.3	0.156156767652003	2.06439009253321
ENSG00000166333	ILK	35365_at	0.1	0.38572778021228	1.27959014346479	0.2	0.26945266166595	1.55970696858733
ENSG00000166340	TPP1	32824_at	0.2	0.403464724922076	1.23459377123543	0.2	0.362915726077549	1.27095211190407
ENSG00000166347	CYB5A	38458_at	0.6	0.15588998193608	2.1042295071617	0.5	0.0804925986029601	2.70708127903847
ENSG00000166387	PPFIBP2	41709_at				-0.2	0.360689242529477	-1.27804509544407
ENSG00000166396	SERPINB7	35577_at				0.1	0.761465011470363	0.444811790785743
ENSG00000166401	SERPINB8	36312_at	0.3	0.213832026810379	1.8293447821502	0.3	0.137913850190461	2.18945897197477
ENSG00000166402	TUB	34600_s_at				0.3	0.0852822320453383	2.64788975951015
ENSG00000166411	IDH3A	36195_at	-0.3	0.1443910113574	-2.17159068402748	-0.6	0.0578715706893104	-3.01232711379658
ENSG00000166436	TRIM66	38962_at	-0.5	0.0234032800889711	-3.6893529428589	-0.6	0.00374116237555009	-6.02306340814771
ENSG00000166454	ATMIN	40431_at	0.2	0.181881810652513	1.97863412447088	0.2	0.317247402036903	1.40498884633398
ENSG00000166471	TMEM41B	41129_at	-0.1	0.467709842126319	-1.07732667110967	-0.4	0.283741991489112	-1.51014498179987
ENSG00000166478	ZNF143	31890_s_at	-0.3	0.188516162085361	-1.94159324260485	-0.4	0.0934849055154739	-2.54697260825928
ENSG00000166482	MFAP4	39066_at	-0.2	0.402578058354372	-1.23747858142015			
ENSG00000166483	WEE1	36909_at	-0.8	0.0155748600227497	-3.96975892604526	-0.8	0.0256915532387336	-3.84221609250476
ENSG00000166501	PRKCB	160029_at	0.4	0.129542982292443	2.27443551023054	0.6	0.0493946266233322	3.13755584963135
ENSG00000166526	ZNF3	40118_at	-0.1	0.732132786661255	-0.527877548554738			
ENSG00000166546	BEAN1	37103_at	-0.1	0.71179738926799	-0.574413349349143			
ENSG00000166557	TMED3	41163_at	0.6	0.0458795081262926	3.14235626374451	0.6	0.0388387107265567	3.3910754578611
ENSG00000166579	NDEL1	34413_at	0.1	0.532393606149994	0.935127274473367			
ENSG00000166589	CDH16	34480_at	0.1	0.445844570712918	1.13347911311683	0.2	0.208039735944668	1.80542272609695
ENSG00000166592	RRAD	39528_at	0.2	0.139927722462007	2.20036172331981	0.5	0.0389141681673064	3.38847400021445
ENSG00000166598	HSP90B1	442_at	0.2	0.591629590494529	0.816173822509824	0.3	0.61180212932899	0.724500284435026
ENSG00000166619	BLCAP	35266_at	-0.2	0.438252542367518	-1.15141188290783	-0.3	0.157055487935345	-2.05998949638641
ENSG00000166670	MMP10	1006_at	0.4	0.272230777982063	1.61711728763505	0.8	0.249510959345493	1.63398463762405
ENSG00000166710	B2M	428_s_at	-0.2	0.57792051159785	-0.844845771592891	-0.2	0.460384633604477	-1.03537555124542
ENSG00000166736	HTR3A	740_at				0.2	0.421024430621059	1.12279420181986
ENSG00000166741	NNMT	37032_at	0.9	0.110966622047291	2.41527951821956	1.2	0.0491158010345257	3.14746358765921
ENSG00000166743	ACSM1	34050_at	0.5	0.0434942710916444	3.21552263483725	0.6	0.0150583077159606	4.41618849146207
ENSG00000166780	BMERB1	35742_at				0.3	0.253520938282011	1.6179036566008
ENSG00000166783	MARF1	31936_s_at	-0.4	0.0148226556026354	-4.01892511527545	-0.5	0.0487085502747718	-3.15681308067076
ENSG00000166794	PPIB	35823_at	0.1	0.644873702547409	0.714238107965091	0.2	0.600174590597224	0.747468243135785
ENSG00000166803	PCLAF	38116_at	0.1	0.913769662674427	0.178349019812017	-0.1	0.786924763908736	-0.401927472664408
ENSG00000166821	PEX11A	39648_at	-0.2	0.391734037382832	-1.26549419944126	-0.3	0.19851313805197	-1.85002878387707
ENSG00000166825	ANPEP	39385_at	0.2	0.835468443578051	0.327992072406265	1.0	0.157769170127707	2.05555189370582
ENSG00000166851	PLK1	37228_at	0.1	0.670535484399891	0.660607751111977			
ENSG00000166860	ZBTB39	38532_at				0.1	0.589857980691074	0.766159705089369
ENSG00000166866	MYO1A	34595_at	0.2	0.669452430269494	0.663173904315886	-0.1	0.888073944705948	-0.21920850844909
ENSG00000166869	CHP2	33007_at	-0.3	0.530631500983473	-0.939284224399118	-0.6	0.21187402000959	-1.78745899499578
ENSG00000166900	STX3	38381_at	-0.4	0.119090240195659	-2.34740191782648	-0.6	0.0739076105662967	-2.78371571481053
ENSG00000166913	YWHAB	32324_at	-0.2	0.187042443914745	-1.94801718908897	-0.2	0.349932736781051	-1.31184054291526
ENSG00000166922	SCG5	34265_at	0.3	0.472333911635696	1.06740956531968	0.1	0.844064971536713	0.302189569027999
ENSG00000166923	GREM1	39474_s_at				0.2	0.53029992891864	0.890888673991674
ENSG00000166925	TSC22D4	38641_at	0.4	0.0429175492805144	3.23889797853267	0.4	0.0247399386702729	3.88138706262883
ENSG00000166949	SMAD3	1950_s_at	0.1	0.688327704829044	0.623190944515795			
ENSG00000166963	MAP1A	35917_at	0.3	0.13551351766897	2.22673246131935	0.4	0.0352910967593309	3.49631981588167
ENSG00000166974	MAPRE2	37406_at				-0.2	0.395939322115453	-1.1881323788295
ENSG00000166986	MARS1	39342_at	0.3	0.0881125299313511	2.59977188056211	0.4	0.0612600723373942	2.96609322634217
ENSG00000167081	PBX3	32696_at	-0.8	0.0219167746564338	-3.73008633434342	-0.2	0.757376172362363	-0.454016308977655
ENSG00000167085	PHB	36592_at	0.2	0.262583649907026	1.65116463716215	0.2	0.285396756045671	1.5035299870185
ENSG00000167088	SNRPD1	37949_at	-0.1	0.709202195659736	-0.580463126046574			
ENSG00000167100	SAMD14	37158_at	0.2	0.122971046592872	2.32118057285177	0.4	0.0216082813312838	4.05526860938705
ENSG00000167110	GOLGA2	35436_at	0.2	0.273903583599977	1.6122003816314			
ENSG00000167118	URM1	35308_at	0.3	0.134481613703854	2.23716952428812	0.4	0.0873535410584869	2.61563804033527
ENSG00000167130	DOLPP1	32929_at	0.3	0.128129341666527	2.2828467146452	0.4	0.0773093638813968	2.7358957169176
ENSG00000167182	SP2	37212_at	-0.1	0.46558459057967	-1.08224161435972			
ENSG00000167186	COQ7	35385_at				0.1	0.643569743521437	0.661692336214447
ENSG00000167193	CRK	38219_at	0.7	3.48257697662468E-4	6.66062625118582	0.6	0.00452169354435738	5.87978530492023
ENSG00000167232	ZNF91	932_i_at	-0.2	0.56277840495446	-0.872854229003376	-0.6	0.0329270102352807	-3.57388759869478
ENSG00000167244	IGF2	2079_s_at	0.3	0.110966622047291	2.41283736356942	0.3	0.132351691384238	2.22537355585408
ENSG00000167272	POP5	39516_at	-0.1	0.673425378637866	-0.656027407819823	-0.1	0.535311338230738	-0.88101375207378
ENSG00000167283	ATP5MG	38693_at	-0.1	0.817639083445046	-0.363473992617019	-0.3	0.360800481557792	-1.27747296646285
ENSG00000167286	CD3D	38319_at	0.5	0.29313338312898	1.54599644713209	0.6	0.111434491213471	2.38420408636331
ENSG00000167315	ACAA2	41530_at	-0.2	0.612759997673023	-0.778009417730912	-0.2	0.786924763908736	-0.401983553650413
ENSG00000167323	STIM1	36900_at	0.1	0.497517553265344	1.00869256147965	0.1	0.804968147894481	0.368245639045652
ENSG00000167325	RRM1	34314_at	-0.2	0.565918119086131	-0.867951056699023	-0.1	0.692679216369225	-0.56929630574667
ENSG00000167434	CA4	40739_at	-0.6	0.468448560024517	-1.07543849595515	-0.5	0.489844893407395	-0.973093175301533
ENSG00000167460	TPM4	33866_at	-0.2	0.648174865477389	-0.706650286462084	0.1	0.899212826131723	0.197407895756129
ENSG00000167461	RAB8A	35340_at				-0.1	0.690152128811626	-0.575055063984338
ENSG00000167468	GPX4	33931_at	0.1	0.786697802246923	0.424413764770047			
ENSG00000167508	MVD	34410_at	0.4	0.179478401172462	1.98861194766573	0.3	0.147352946251625	2.12915683152951
ENSG00000167513	CDT1	34510_at	0.4	0.0945882082967339	2.54208783627544	0.5	0.0974455036210166	2.50149251246671
ENSG00000167526	RPL13	31509_at	0.2	0.453074261553763	1.11535535253902	0.4	0.0128153385582827	4.62807374434296
ENSG00000167535	CACNB3	34726_at	0.1	0.536697607279112	0.926507307984534			
ENSG00000167548	KMT2D	38166_r_at	0.2	0.267778066353983	1.63089633959801	0.3	0.145769423681088	2.13979676879421
ENSG00000167588	GPD1	33902_at	0.3	0.370508694590832	1.32057962690191	0.4	0.0752362734148857	2.76163771226064
ENSG00000167618	LAIR2	33541_s_at	0.1	0.635467306420956	0.73107537378017	0.3	0.13058537718578	2.23855216714511
ENSG00000167635	ZNF146	36928_at	-0.4	0.0825147893889956	-2.67086527783818	-0.5	0.0863790130263786	-2.63086606383737
ENSG00000167642	SPINT2	34348_at	-0.3	0.188146109322848	-1.94390839292593	-0.5	0.0740472747765446	-2.78181514285505
ENSG00000167656	LY6D	36284_at	0.2	0.171363283026628	2.02963724532061	0.4	0.0368043784530097	3.45618230822073
ENSG00000167657	DAPK3	33903_at	0.4	0.0642064388893793	2.85865569805087	0.4	0.0555172619507009	3.04022213254547
ENSG00000167658	EEF2	36587_at	0.4	0.152600818032998	2.12402812165184	0.4	0.213018950929438	1.78123505817529
ENSG00000167670	CHAF1A	32589_at	0.3	0.287372358575816	1.56895374000488	0.3	0.177290996200662	1.95069237569132
ENSG00000167699	GLOD4	38667_at	-0.3	0.335085147389224	-1.41603788364646	-0.3	0.31376175971865	-1.41587441809306
ENSG00000167701	GPT	34430_at	0.2	0.339569571538966	1.40273041084648			
ENSG00000167711	SERPINF2	32103_at				0.3	0.102291281573111	2.46534491026645
ENSG00000167721	TSR1	40982_at	0.2	0.518532647029846	0.96509347165674	0.3	0.0541649842851081	3.05943044882846
ENSG00000167748	KLK1	246_at	-0.3	0.442117710249049	-1.14169225471639	-0.8	0.128986160630499	-2.24977144037025
ENSG00000167751	KLK2	41721_at	0.2	0.33070639892807	1.42966235253101			
ENSG00000167755	KLK6	37554_at				0.2	0.573009873860623	0.803393679769821
ENSG00000167757	KLK11	40035_at	0.1	0.553752541500775	0.891020419059013	0.4	0.211602020567968	1.79069830966637
ENSG00000167759	KLK13	36407_at	0.1	0.371671953025978	1.31741480192928			
ENSG00000167768	KRT1	558_at				0.2	0.402875248388964	1.17041390162861
ENSG00000167770	OTUB1	38710_at	0.2	0.318602402612408	1.46290449123964	0.1	0.589026396489645	0.767840723320191
ENSG00000167779	IGFBP6	1736_at				0.4	0.221954419931222	1.74049857202777
ENSG00000167780	SOAT2	32882_at	0.5	0.221448545923776	1.79908032250481	0.4	0.0847314577972309	2.6552166823549
ENSG00000167792	NDUFV1	37329_at	0.5	0.154330886007905	2.11244262102198	0.4	0.28509816462236	1.50498745170125
ENSG00000167797	CDK2AP2	35151_at	0.6	0.0436317459856487	3.20886105431359	0.6	0.0341767466526267	3.53905015444734
ENSG00000167815	PRDX2	39729_at	0.5	0.186656881648482	1.94936579631785	0.6	0.0573053307616901	3.01959116437558
ENSG00000167862	MRPL58	40758_at	0.1	0.616880970664389	0.770287883415974	0.2	0.420244751402097	1.12566256871763
ENSG00000167900	TK1	41400_at	0.3	0.289566466585178	1.5587438203938	0.3	0.112883113023242	2.37222101366556
ENSG00000167969	ECI1	37982_at	0.2	0.553401709626968	0.892023904715817	-0.1	0.855072188967179	-0.281920712939492
ENSG00000167972	ABCA3	35183_at	0.2	0.264039762405653	1.6468935078404	0.3	0.0296369009183734	3.68383912158254
ENSG00000167978	SRRM2	32761_at	-0.1	0.580469614393884	-0.839293130562884	-0.3	0.203645853215553	-1.82349569848278
ENSG00000167986	DDB1	1641_s_at	0.2	0.235846784816599	1.7426794058235	0.2	0.238576364389576	1.67418777706451
ENSG00000167995	BEST1	38601_at				0.4	0.107970722386632	2.41525563277842
ENSG00000168002	POLR2G	39747_at	0.2	0.140092974967235	2.19777948439457			
ENSG00000168003	SLC3A2	38029_at				0.1	0.477528311717684	0.996669627611366
ENSG00000168016	TRANK1	32660_at				-0.2	0.336962318581887	-1.3496455220746
ENSG00000168036	CTNNB1	40777_at				-0.2	0.627120988699601	-0.6915087466056
ENSG00000168061	SAC3D1	39262_at	0.3	0.114913583991547	2.38421492078089	0.4	0.0659869142488716	2.8930704469483
ENSG00000168066	SF1	41203_at	0.1	0.487076858428453	1.03272315189259			
ENSG00000168067	MAP4K2	187_at				0.1	0.690483840094615	0.574190184431543
ENSG00000168081	PNOC	40730_at				0.4	0.0633062141593067	2.9320226391151
ENSG00000168159	RNF187	39722_at	0.1	0.350825578136378	1.37328805250577			
ENSG00000168175	MAPK1IP1L	38093_at				-0.3	0.381906599491058	-1.22165362654368
ENSG00000168209	DDIT4	39827_at	0.9	0.0555007309352002	2.99222834331854	0.8	0.0452572066168881	3.23675801658008
ENSG00000168214	RBPJ	40818_at	-0.4	0.170001165829735	-2.03526436818925	-0.3	0.245712081524783	-1.64935142420494
ENSG00000168229	PTGDR	31782_at	-1.1	0.00131483498198577	-5.70971001127281	-1.3	6.61684533797914E-4	-8.72380644589547
ENSG00000168259	DNAJC7	41800_s_at	-0.3	0.0876207445613337	-2.60394681866887	-0.4	0.0388387107265567	-3.39308013509441
ENSG00000168280	KIF5C	35778_at	-0.4	0.396083137175666	-1.25431352758754	-0.5	0.100360315828548	-2.47774997571841
ENSG00000168282	MGAT2	40806_at	-0.1	0.612759997673023	-0.777964770509991	-0.2	0.24617996404754	-1.6475249016072
ENSG00000168283	BMI1	1728_at	-0.6	0.0106001666995448	-4.29194150343762	-0.7	0.0220721136726627	-4.03761705321227
ENSG00000168291	PDHB	39160_at	-0.1	0.703392832521826	-0.591336351843513	-0.1	0.668541030409794	-0.613986596079768
ENSG00000168298	H1-4	580_at	0.2	0.259848169867716	1.66332461808369	0.2	0.362913110283439	1.27193280906654
ENSG00000168306	ACOX2	38348_at	-0.1	0.62509981049471	-0.753623119568557	-0.1	0.471882296687311	-1.01062621317067
ENSG00000168314	MOBP	38499_s_at	0.2	0.257674174171681	1.66962584861857	0.4	0.0716984259845973	2.81656004343636
ENSG00000168329	CX3CR1	40646_at	-0.1	0.679968572438673	-0.641027445239762			
ENSG00000168374	ARF4	36585_at	-0.4	0.34474955569537	-1.38990916005075	-0.7	0.168961689944141	-1.99558726951819
ENSG00000168385	SEPTIN2	40281_at	-0.2	0.332661835326979	-1.42295972017834			
ENSG00000168386	FILIP1L	31897_at				0.5	0.439112504522899	1.08049995688886
ENSG00000168394	TAP1	40153_at	0.9	0.0723853273241048	2.77041708159274	0.8	0.0338874399093116	3.55247773341469
ENSG00000168397	ATG4B	37041_at				0.1	0.800373985459429	0.376184856949818
ENSG00000168398	BDKRB2	39310_at	-0.2	0.264146335163926	-1.64493390261486	-0.3	0.124322600823062	-2.28057292100717
ENSG00000168405	CMAHP	39317_at	-0.7	0.335085147389224	-1.41586318207645	-1.3	0.0233555064987072	-3.94529784391471
ENSG00000168421	RHOH	37416_at	0.5	0.347145213598953	1.38401893383071	0.5	0.28257801470823	1.5151121898756
ENSG00000168438	CDC40	37481_at	-0.2	0.389437988531893	-1.27099507516159			
ENSG00000168439	STIP1	207_at	0.4	0.0769941491670654	2.72930581093105	0.4	0.0450762162022949	3.24634368883122
ENSG00000168447	SCNN1B	39682_at	-0.4	0.29313338312898	-1.54546174542386	-0.9	0.0946216234758612	-2.53168446006648
ENSG00000168453	HR	39578_at	0.3	0.218263063001719	1.8111507730637	0.2	0.290289647912145	1.48785379435058
ENSG00000168461	RAB31	33371_s_at				0.2	0.548262022429555	0.852788438354487
ENSG00000168488	ATXN2L	41565_at				0.1	0.394489548229239	1.19344059665848
ENSG00000168495	POLR3D	41694_at				0.2	0.173974802366743	1.96795621352873
ENSG00000168496	FEN1	41583_at	0.3	0.361559100337362	1.34271337183293	0.4	0.180016580061973	1.93560801632977
ENSG00000168505	GBX2	33688_at	0.1	0.702776622443533	0.59286278605193	0.2	0.395103604527338	1.19106751263663
ENSG00000168515	SCGB1D1	31612_at	0.2	0.144179490311792	2.17343451698724	0.2	0.294602734342704	1.47376685368048
ENSG00000168522	FNTA	1499_at	-0.3	0.148908698851777	-2.14372920924037	-0.3	0.187435168190569	-1.89745883034148
ENSG00000168530	MYL1	40157_s_at				0.1	0.643569743521437	0.661554904199261
ENSG00000168542	COL3A1	32488_at	-0.9	0.150128151881919	-2.1386578281101	-0.3	0.691626154782157	-0.57147704964213
ENSG00000168556	ING2	39555_at	0.3	0.211103089085949	1.84135181554487	0.3	0.214896096199007	1.77337693523707
ENSG00000168575	SLC20A2	36956_at	-0.1	0.78896205400061	-0.420216858846936	-0.5	0.0926985249206364	-2.55399899039405
ENSG00000168610	STAT3	39708_at	1.0	0.00778504560027364	4.54535173040705	0.6	0.20407802355804	1.82112531733338
ENSG00000168615	ADAM9	34761_r_at				0.1	0.909610176333372	0.17569099293827
ENSG00000168653	NDUFS5	38060_at	-0.1	0.648073086593523	-0.707370227987383			
ENSG00000168679	SLC16A4	39260_at	0.5	0.44857453986177	1.12337307594143	0.7	0.335218900780323	1.35445698742771
ENSG00000168710	AHCYL1	34792_at				-0.2	0.388377036181121	-1.20860228829933
ENSG00000168734	PKIG	34376_at	-0.1	0.702042016288308	-0.594850618013761	0.3	0.121782590147476	2.30361133941757
ENSG00000168748	CA7	34572_at	-0.8	0.153317895585176	-2.11794582055048	-1.0	0.0907005992824013	-2.57503951107833
ENSG00000168807	SNTB2	40589_at	-0.1	0.502182149831507	-0.998851705996082	-0.2	0.511443302711378	-0.927812394237505
ENSG00000168811	IL12A	33955_at				0.1	0.584163462397776	0.780822535683915
ENSG00000168830	HTR1E	33607_at				0.2	0.336966928472731	1.34862695991405
ENSG00000168872	DDX19A	33394_at	-0.1	0.801724175658143	-0.398107837788453	-0.1	0.428652353962039	-1.10503469499334
ENSG00000168899	VAMP5	32533_s_at	0.3	0.32347704399255	1.4482026502343	0.4	0.151525329718483	2.09624969350142
ENSG00000168903	BTNL3	31645_at	-0.2	0.448122983774208	-1.12571989730526	-0.4	0.121980249824139	-2.30192069595619
ENSG00000168906	MAT2A	32571_at	-0.5	0.0434942710916444	-3.21427957495888	-0.4	0.158550053472459	-2.05162923922268
ENSG00000168918	INPP5D	172_at	0.3	0.0923024504526129	2.55940653364911	0.6	0.0716168177515773	2.8198531250529
ENSG00000168938	PPIC	37422_at	-0.3	0.320580455785974	-1.45730707871195	-0.4	0.247501972609866	-1.64210165204381
ENSG00000168961	LGALS9	766_at	0.3	0.126723389698956	2.29172273628535	0.2	0.60672237891311	0.73461973094875
ENSG00000168994	PXDC1	34246_at	0.3	0.219532461045938	1.80600034400976			
ENSG00000169018	FEM1B	35346_at	-0.3	0.271921691941765	-1.61896733459748	-0.4	0.168961421643155	-1.99584661368312
ENSG00000169020	ATP5ME	38751_i_at	0.3	0.118222283916575	2.35837489125408	0.4	0.336242906196703	1.35173426728507
ENSG00000169026	SLC49A3	40772_at	0.3	0.0872443500495379	2.60924774797677	0.4	0.118270808396423	2.33028669709589
ENSG00000169031	COL4A3	33563_s_at	0.5	0.0973611923857234	2.51998802544862	0.6	0.0900627979576314	2.5820952050967
ENSG00000169032	MAP2K1	1130_at				0.1	0.548250384198157	0.85336755147823
ENSG00000169035	KLK7	38143_at				0.4	0.122751155437481	2.29796136229914
ENSG00000169047	IRS1	41049_at	-0.5	0.337751762670771	-1.4082830529123	-0.6	0.272202385820878	-1.54972581477816
ENSG00000169057	MECP2	34355_at				0.1	0.452680077381765	1.05139825666034
ENSG00000169093	ASMTL	36553_at	0.2	0.656647008799354	0.688578433841282	0.2	0.353971636949629	1.29967167983682
ENSG00000169100	SLC25A6	40436_g_at				0.2	0.374882889142707	1.24146450146538
ENSG00000169116	PARM1	41402_at	-0.3	0.646344654851272	-0.710583706814997	-0.4	0.153180790729194	-2.08222493740616
ENSG00000169122	FAM110B	41533_at				-0.2	0.422460804098205	-1.12008961060781
