Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'dextran sodium sulphate induced colitis' at '2 day' vs 'normal' at '0 day'.tStat	condition2.foldChange	condition2.pValue	'dextran sodium sulphate induced colitis' at '7 day' vs 'normal' at '0 day'.tStat
ENSMUSG00000066643	Wdr35	1454790_at	0.1	0.846998471769725	0.532220626294367			
ENSMUSG00000066687	Zbtb16	1439163_at	-0.4	0.49216846964624	-1.49594660772002	0.5	0.360004681293042	1.35848725709662
ENSMUSG00000066705	Fxyd6	1417343_at	0.5	0.452738280853719	1.58122471746014	-0.1	0.810431915460526	-0.392157764934485
ENSMUSG00000066800	Rnasel	1426604_at	0.1	0.912027489868309	0.326250800833111			
ENSMUSG00000066829	Zfp810	1451566_at	-0.1	0.860371195644427	-0.499427965778248	-0.3	0.2203081509392	-1.84488994083566
ENSMUSG00000066842	Hmcn1	1438532_at	0.5	0.60621884846689	1.20188173435512	-0.4	0.410250973484624	-1.22321154717592
ENSMUSG00000066877	Nck2	1416797_at	-0.1	0.860371195644427	-0.499003475611118	-0.3	0.112537388552868	-2.50660278396079
ENSMUSG00000066894	Vsig10	1436591_at	0.1	0.753274045512393	0.790836609365153	-0.3	0.405851383532296	-1.23314564909396
ENSMUSG00000066900	Suds3	1427897_s_at	0.1	0.691287265031045	0.974846243622839	-0.2	0.564835050971003	-0.87562777473023
ENSMUSG00000066952	Myo1h	1450543_at	0.3	0.219001168389851	2.35386066992421	0.5	0.0231598318029014	4.00143888607384
ENSMUSG00000067006	Serpinb5	1421752_a_at	0.4	0.293827287833658	2.04146623854609	-0.3	0.75095597907461	-0.502409887052978
ENSMUSG00000067071	Hes6	1436050_x_at	-0.2	0.462719267237704	-1.55942858074301	-0.8	0.0180029938157247	-4.22743046101098
ENSMUSG00000067148	Polr1c	1449648_s_at	-0.1	0.791719165454983	-0.680826847079938	-0.4	0.111272148854376	-2.51725703150208
ENSMUSG00000067149	Jchain	1424305_at	-0.6	0.538049686918937	-1.37418445336006	-0.8	0.176065840058257	-2.07396189753577
ENSMUSG00000067206	Lrrc66	1442096_at				-0.2	0.740529098433074	-0.521834904198034
ENSMUSG00000067219	Nipal1	1453345_at	-0.1	0.908311686364523	-0.339264634658903	-0.1	0.845723528789879	-0.322178340235374
ENSMUSG00000067235	H2-Q10	1425137_a_at	-0.5	0.165371328920567	-2.60966618983359	0.1	0.872059059519827	0.267464320422023
ENSMUSG00000067276	Capn6	1450429_at				-0.1	0.633448747627444	-0.732080136436557
ENSMUSG00000067279	Ppp1r3c	1433691_at	0.2	0.332968168537791	1.91106844595931			
ENSMUSG00000067297	Ifit1bl2	1457976_at	-0.6	0.408678743302681	-1.70494906041104	-0.9	0.0487678108510888	-3.2758984818605
ENSMUSG00000067336	Bmpr2	1434310_at				0.5	0.192206850900329	1.98373202689604
ENSMUSG00000067365	Tmem128	1448317_at				-0.2	0.167638018014372	-2.12159943356158
ENSMUSG00000067367	Lyar	1417511_at	-0.5	0.0601544772771751	-3.37585456141096			
ENSMUSG00000067369	Trmt2b	1433672_at				-0.4	0.179907694121655	-2.05439379614503
ENSMUSG00000067377	Tspan6	1448501_at	0.3	0.23407281156608	2.28143597761316	-0.2	0.625875169420051	-0.750592047133124
ENSMUSG00000067424	Zfp563	1442648_at				-0.2	0.322322967895424	-1.46675551921595
ENSMUSG00000067430	Zfp763	1434675_at				-0.2	0.212058979443777	-1.88148803226247
ENSMUSG00000067455	H4c11	1431658_at				-0.4	0.0359849345698435	-3.56574801317577
ENSMUSG00000067567	Hdac8	1428933_at	0.1	0.63951916943296	1.1170518847271	-0.1	0.661297462676949	-0.676261393428996
ENSMUSG00000067586	S1pr3	1438658_a_at	0.3	0.573198215258638	1.28750503434467	1.0	0.0848205315524053	2.76619656924364
ENSMUSG00000067722	BC003965	1424545_at				-0.3	0.202202363734372	-1.92973263514947
ENSMUSG00000067780	Pi15	1421403_at				1.1	0.109509164672039	2.52630726961074
ENSMUSG00000067786	Nnat	1423506_a_at	0.1	0.663867224903705	1.05433901264326	0.2	0.372197925491244	1.32519421855206
ENSMUSG00000067818	Myl9	1452670_at	0.2	0.620435043169948	1.16578330885682	-0.6	0.164456555349053	-2.1413502644997
ENSMUSG00000067928	Zfp760	1440226_at	-0.1	0.698607706144545	-0.952216030346101	-0.4	0.0498773292701919	-3.25345963453809
ENSMUSG00000067931	Zfp948	1437696_at				-0.3	0.27039558797059	-1.64095828956846
ENSMUSG00000067942	Zfp160	1452126_at				-0.1	0.618616538014046	-0.764431488167766
ENSMUSG00000067995	Gtf2f2	1426626_at	-0.3	0.50718973425148	-1.45156394884377	-0.1	0.597311798377355	-0.810961271406288
ENSMUSG00000068011	Mkrn2os	1440916_at				-0.1	0.843003615861827	-0.326511839521175
ENSMUSG00000068015	Lrch1	1442757_at	0.3	0.183108552198418	2.52495517265281	0.4	0.254998909799571	1.7040918783108
ENSMUSG00000068036	Afdn	1436303_at	0.1	0.694053067365084	0.969474342777158			
ENSMUSG00000068040	Tm9sf4	1423205_at	0.1	0.885258432991476	0.418200797187416	-0.1	0.600694366809401	-0.804052467208386
ENSMUSG00000068078	2310034C09Rik	1449986_at				-0.1	0.574214951558039	-0.856744206595872
ENSMUSG00000068086	Cyp2d9	1419349_a_at				-0.3	0.697927149432752	-0.605199054490071
ENSMUSG00000068101	Cenpm	1418184_at				0.1	0.804359727012369	0.404065915602924
ENSMUSG00000068105	Tnfrsf13c	1419307_at	-0.5	0.405928734783368	-1.71341272043427	-0.6	0.121191707988062	-2.43376205211986
ENSMUSG00000068114	Ccdc134	1428261_at				0.2	0.354234582014403	1.37372755014989
ENSMUSG00000068115	Ninl	1458667_at	0.2	0.662430655154717	1.05733439407526	0.2	0.429207425175562	1.17662898666303
ENSMUSG00000068122	Agtr2	1415832_at	0.3	0.471013717204124	1.54033110477631	-0.2	0.263961249494499	-1.66851336599461
ENSMUSG00000068129	Cst7	1419202_at	0.1	0.750511583104477	0.802623477943212	0.4	0.192206850900329	1.98304460129489
ENSMUSG00000068134	Zfp120	1421519_a_at	-0.1	0.674522648721098	-1.02316660604812	-0.3	0.0190709202088134	-4.17028498146895
ENSMUSG00000068154	Insm1	1455865_at				-0.4	0.354232501169492	-1.3738653117006
ENSMUSG00000068184	Ndufaf2	1452923_at				-0.4	0.074466292974016	-2.8815601105834
ENSMUSG00000068196	Col8a1	1455627_at	0.5	0.660226992512015	1.06964122392763	0.4	0.584364455035183	0.83769168462996
ENSMUSG00000068205	Macrod2	1432431_s_at	-0.2	0.630091628164583	-1.13952060529951	-0.5	0.268219635665797	-1.64971333487171
ENSMUSG00000068206	Pick1	1419384_at				-0.2	0.528260393835675	-0.952558926416472
ENSMUSG00000068220	Lgals1	1455439_a_at	0.3	0.187084667339896	2.5046826817133	0.7	0.123170994990071	2.41341487662472
ENSMUSG00000068227	Il2rb	1443937_at				0.2	0.279981767460964	1.60805241800152
ENSMUSG00000068250	Amn1	1454766_at				-0.3	0.0700417856676784	-2.93619656817827
ENSMUSG00000068267	Cenpb	1426051_a_at	-0.1	0.905388072842373	-0.352068994323109	0.2	0.163087091445963	2.15210209497878
ENSMUSG00000068270	Shroom4	1457465_at				0.3	0.199464201016796	1.94216943162986
ENSMUSG00000068284	Usf3	1428681_at	0.1	0.703339835052486	0.939909027170673	-0.3	0.242058603463219	-1.75979833365771
ENSMUSG00000068290	Ddrgk1	1434702_at				-0.2	0.202191796976065	-1.92993550898759
ENSMUSG00000068299	Nat8f4	1436670_x_at	-0.5	0.266665180751608	-2.14411985690513	-0.5	0.186218160499642	-2.01902186002971
ENSMUSG00000068335	Dok1	1417790_at	-0.1	0.888371223534661	-0.40808490693902	0.1	0.666682635789052	0.664593235799279
ENSMUSG00000068341	Reg3d	1424009_at	-0.2	0.371009908638815	-1.81020692226467	0.7	0.46317120558558	1.09631991500128
ENSMUSG00000068391	Chrac1	1459859_x_at	-0.1	0.806383347458812	-0.640399576039915			
ENSMUSG00000068457	Uty	1426598_at	-0.2	0.951251183335915	-0.203781644797156	1.4	0.226223094823815	1.82254337739569
ENSMUSG00000068522	Aard	1434528_at	-0.2	0.535880787799382	-1.37968143657964	-0.8	0.00277490669578503	-6.36730939423979
ENSMUSG00000068523	Gng5	1425012_at	0.2	0.420578565469724	1.67252173648778	-0.3	0.147225556391718	-2.25474236698248
ENSMUSG00000068547	Clca4a	1439727_at	-0.2	0.89679830822813	-0.380858317504112	0.1	0.923379016801902	0.162700892654934
ENSMUSG00000068551	Zfp467	1441727_s_at	0.3	0.192251678461671	2.47918491632527	-0.6	0.182513675396952	-2.03974977605748
ENSMUSG00000068566	Myadm	1439389_s_at	0.3	0.318266605544098	1.95907897078194			
ENSMUSG00000068587	Mgam	1456777_at				0.1	0.956138988334264	0.0942318848337934
ENSMUSG00000068600	Gml2	1422400_a_at				0.9	0.0392424208408201	3.4784053140095
ENSMUSG00000068614	Actc1	1415927_at	0.2	0.443444937672089	1.61353952564744	-0.3	0.176322650520375	-2.07144089204901
ENSMUSG00000068699	Flnc	1449073_at	0.1	0.905521690122093	0.349211989063377			
ENSMUSG00000068735	Trp53i11	1436919_at	0.3	0.558275799151339	1.3275910536535	0.1	0.712001429673918	0.575113749738466
ENSMUSG00000068742	Cry2	1426383_at				-0.1	0.821307125912786	-0.370994263297579
ENSMUSG00000068747	Sort1	1423362_at				-0.3	0.478405109603406	-1.062693479149
ENSMUSG00000068748	Ptprz1	1427019_at	0.3	0.368737856784732	1.81512248038233	-0.3	0.16366146415518	-2.147543802715
ENSMUSG00000068758	Il3ra	1419712_at				0.3	0.174470435906142	2.08217534277711
ENSMUSG00000068762	Gstm6	1422072_a_at	-0.1	0.748954603240421	-0.807122526017531	-0.7	0.0152481381416845	-4.41808410025814
ENSMUSG00000068798	Rap1a	1448020_at				-0.1	0.587873893930522	-0.829141281776551
ENSMUSG00000068823	Csde1	1427396_a_at				0.3	0.094358400484591	2.66725328499082
ENSMUSG00000068854	H2bc21	1447854_s_at	0.1	0.838194528528315	0.557652338328982	-0.8	0.0807129555429886	-2.80748759386589
ENSMUSG00000068874	Selenbp1	1450699_at	-0.2	0.773252032980574	-0.736431359792421	-1.7	0.0462445236671347	-3.33732310890071
ENSMUSG00000068876	Cgn	1435155_at				-0.3	0.532885676023382	-0.942001684106857
ENSMUSG00000068923	Syt11	1456464_x_at				0.2	0.299340290440563	1.5402627332596
ENSMUSG00000068966	Zbtb34	1436085_at	0.3	0.187618780410332	2.50252979473445	0.2	0.392637086775888	1.2728902474759
ENSMUSG00000069045	Ddx3y	1426439_at	-0.4	0.901976617754553	-0.363404689810951	1.5	0.151911405390072	2.22223267225916
ENSMUSG00000069049	Eif2s3y	1417210_at	-0.7	0.868300676371975	-0.472972756389139	1.7	0.200189644662226	1.93946031949751
ENSMUSG00000069072	Slc7a14	1439607_at	0.2	0.444994733372452	1.6080005969799	0.2	0.623971115483329	0.754377827409289
ENSMUSG00000069089	Cdk7	1451741_a_at	-0.1	0.624588700723608	-1.15376206976215	-0.2	0.21455724377953	-1.87090002487394
ENSMUSG00000069094	Pde7a	1458218_s_at	0.2	0.8545079990873	0.514281010344212	-0.5	0.183192695867391	-2.03490621787316
ENSMUSG00000069114	Zbtb10	1436067_at	0.1	0.620715786528141	1.16371364584386	-0.3	0.148958197921528	-2.24065640046634
ENSMUSG00000069135	Cep43	1428919_at	-0.2	0.474485067287678	-1.53236886555804			
ENSMUSG00000069171	Nr2f1	1418157_at	0.3	0.396680091148898	1.74481456292996	1.4	0.00944017683447756	4.91004327086961
ENSMUSG00000069206	Zfp874a	1434171_at	0.6	0.42759889701433	1.65472025902801	0.1	0.883452541580698	0.245857507761428
ENSMUSG00000069255	Dusp22	1448985_at	-0.2	0.495711434660785	-1.48408856154934			
ENSMUSG00000069372	Ctxn3	1438059_at	0.1	0.916382858874766	0.316144734553847	-0.7	0.127432855757167	-2.38312143647427
ENSMUSG00000069456	Rdh16	1445728_at	-0.1	0.832012756865879	-0.578494851471317	-0.1	0.77780444481137	-0.450145638289044
ENSMUSG00000069495	Epc2	1455317_at	0.1	0.881115462034337	0.430809631625046	0.1	0.531053488992452	0.945884880336695
ENSMUSG00000069516	Lyz2	1423547_at	0.6	0.0135504815476656	4.65906591762046	1.1	0.011396378777091	4.68872424576687
ENSMUSG00000069601	Ank3	1452124_at	-0.1	0.736244413458167	-0.851375311117146	-1.1	0.0321505841913579	-3.67988960880402
ENSMUSG00000069662	Marcks	1415971_at	0.3	0.24317170311165	2.24087749817021	0.3	0.0620288470494508	3.04284548370458
ENSMUSG00000069727	Zfp975	1439295_x_at				-0.3	0.0545366644916998	-3.1686027616645
ENSMUSG00000069743	Zfp820	1455786_at	-0.1	0.796154040216039	-0.669161315881515	-0.3	0.331143698869145	-1.44060175068821
ENSMUSG00000069763	Tmem100	1449533_at	0.1	0.896585301004763	0.382525879111158	0.7	0.515742062727535	0.977676711783715
ENSMUSG00000069769	Msi2	1436818_a_at				0.1	0.556064997895003	0.892842419754505
ENSMUSG00000069792	Wfdc17	1436530_at	0.6	0.095975028912726	3.0281891481624	2.3	0.00383592518050967	5.99903149694923
ENSMUSG00000069793	Slfn9	1436472_at	-0.9	0.0071959461295735	-5.25748122198739	-0.6	0.274918745283816	-1.62381595331727
ENSMUSG00000069805	Fbp1	1448470_at	-0.3	0.450946139825406	-1.58813938806737	-0.2	0.602565765134304	-0.800270979894615
ENSMUSG00000069808	Tlcd3a	1435076_at	-0.4	0.0242487072308015	-4.10620424089826	-0.6	0.334584413353147	-1.43189319700737
ENSMUSG00000069833	Ahnak	1452217_at	0.5	0.0389949869723418	3.71514741746175	0.6	0.0214518985704761	4.06749959681852
ENSMUSG00000069844	Sco1	1430300_at	-0.1	0.874121529098391	-0.451540705539988	-0.3	0.428779588295092	-1.17803046151082
ENSMUSG00000069874	Irgm2	1417793_at	-0.5	0.620715786528141	-1.16296676541192	0.1	0.944536550938918	0.120363973507982
ENSMUSG00000069910	Spdl1	1424971_at	-0.6	0.00514489961937028	-5.7215141669915	-0.2	0.626539469346269	-0.748758625396824
ENSMUSG00000069920	B3gnt9	1435468_at	-0.1	0.819195692874268	-0.607904163797715	-0.2	0.405851383532296	-1.23342433711478
ENSMUSG00000070002	Ell	1460643_at				0.2	0.362374370605216	1.35283340561273
ENSMUSG00000070044	Fam149a	1455793_at				0.3	0.300636577447807	1.53481671203562
ENSMUSG00000070047	Fat1	1433857_at	0.1	0.906350075347676	0.344904136733392	0.2	0.294682288843061	1.5564724229739
ENSMUSG00000070056	Mfhas1	1429005_at				-0.3	0.147909120119499	-2.24879064945002
ENSMUSG00000070283	Ndufaf3	1418185_at				-0.2	0.333255922108581	-1.43495724042722
ENSMUSG00000070291	Ddx43	1441045_at	0.1	0.945731264346667	0.225112928091402	-0.1	0.883452541580698	-0.245931859746284
ENSMUSG00000070304	Scn2b	1436134_at	-0.2	0.797775514097524	-0.666706188103076	-0.2	0.485581905453598	-1.04549833213035
ENSMUSG00000070305	Mpzl3	1435571_at	-0.1	0.841653755626382	-0.545556725707191	-0.4	0.271909298621726	-1.63555484650016
ENSMUSG00000070327	Rnf213	1455500_at	-0.5	0.503405603116246	-1.46382629520013	-0.4	0.286290462209251	-1.58719425487152
ENSMUSG00000070348	Ccnd1	1417420_at	-0.2	0.675150917260168	-1.01964375027463	0.2	0.793003091921438	0.423455866589198
ENSMUSG00000070427	Il18bp	1450424_a_at				0.5	0.227837461766167	1.8159934822353
ENSMUSG00000070436	Serpinh1	1456733_x_at	0.3	0.550257449453935	1.34395596326066	0.7	0.0711459320973402	2.92530035431313
ENSMUSG00000070469	Adamtsl3	1440668_at	0.2	0.449027999625051	1.59879512719115	0.1	0.625759163324948	0.751064560531797
ENSMUSG00000070473	Cldn3	1434651_a_at				-0.4	0.438941562857643	-1.15348712677998
ENSMUSG00000070476	Fam217b	1452952_at				0.3	0.149219743469171	2.23929073800375
ENSMUSG00000070509	Rgma	1438241_at				0.3	0.309630460567392	1.50459158843713
ENSMUSG00000070520	Nsmce3	1422554_at	-0.2	0.389534737159158	-1.75955406871625			
ENSMUSG00000070564	Ntn5	1446220_at				0.2	0.407190761819784	1.22989256489992
ENSMUSG00000070574	2310016G11Rik	1432445_at	0.1	0.858289964724025	0.505419262542972			
ENSMUSG00000070583	Fv1	1422279_at				-0.2	0.504588965970042	-1.00288930134375
ENSMUSG00000070639	Lrrc8b	1437087_at	-0.2	0.776760357655346	-0.724086109308448			
ENSMUSG00000070661	Rnf186	1424794_at				-1.0	0.284737973301456	-1.59165106643973
ENSMUSG00000070687	Htr1d	1422290_at	0.1	0.880228534217328	0.434331182741584			
ENSMUSG00000070704	Ugt2b36	1455595_at	-0.3	0.775280965994698	-0.729951261580635	-0.6	0.205511565502217	-1.91483226307614
ENSMUSG00000070709	Zfp974	1440171_x_at				-0.3	0.0580821999731263	-3.11022104749497
ENSMUSG00000070730	Rmdn3	1452704_at	0.1	0.706001635364393	0.933991376311221			
ENSMUSG00000070733	Fryl	1415758_at				-0.2	0.438941562857643	-1.15350569238602
ENSMUSG00000070737	Tmem35b	1434193_at				0.1	0.588012261828253	0.828730903036472
ENSMUSG00000070738	Dgkd	1433564_at				-0.3	0.193920751394737	-1.97395188383508
ENSMUSG00000070777	Ceacam20	1430383_at	-0.2	0.449027999625051	-1.59882408963369	-0.3	0.655489412780756	-0.68822880585883
ENSMUSG00000070780	Rbm47	1438021_at	0.1	0.897604748360102	0.372740138271044	-0.2	0.743700405185779	-0.51500544536906
ENSMUSG00000070803	Cited4	1425400_a_at	-0.2	0.585516600077832	-1.26127284066509	-0.4	0.135265264661315	-2.3331854642681
ENSMUSG00000070822	Zscan18	1435705_at				0.1	0.777439911354364	0.450838806410179
ENSMUSG00000070871	Ccnyl1	1455032_at				0.4	0.136816227481594	2.32394198519693
ENSMUSG00000071001	Hrct1	1429018_at				0.1	0.531053488992452	0.946220100742232
ENSMUSG00000071014	Ndufb6	1434056_a_at				-0.2	0.376002176445402	-1.31419873910026
ENSMUSG00000071019	Sdr16c6	1457025_at	0.2	0.698492080936653	0.95325141002156	-0.2	0.217627175599297	-1.85791284503092
ENSMUSG00000071036	Gm10309	1444649_at				0.5	0.400477933507641	1.248408815217
ENSMUSG00000071037	Camkmt	1456045_at				-0.3	0.351258688835053	-1.38263760708885
ENSMUSG00000071042	Rasgrp3	1438031_at				0.1	0.578128364582379	0.849969704224392
ENSMUSG00000071064	Zfp827	1439493_at				-0.1	0.739539349547976	-0.523789153160025
ENSMUSG00000071074	Yipf3	1451284_at				-0.2	0.107225049257897	-2.54720905025549
ENSMUSG00000071076	Jund	1449117_at				-0.1	0.802269598054242	-0.408497883305482
ENSMUSG00000071172	Srsf3	1454993_a_at	-0.3	0.0323257580718716	-3.87045127573186	-0.4	0.0876025771620724	-2.73887136512939
ENSMUSG00000071176	Arhgef10	1452302_at	0.3	0.100489070167334	2.99010868319862			
ENSMUSG00000071178	Serpina1b	1418282_x_at	-0.3	0.681129554017147	-1.00060434214648	0.6	0.288486772215714	1.57936809818603
ENSMUSG00000071203	Naip5	1421525_a_at	0.4	0.485586166387269	1.5108883712589			
ENSMUSG00000071253	Slc25a16	1434996_at	-0.1	0.819195692874268	-0.607919038922717	-0.4	0.104065305307899	-2.57393545716525
ENSMUSG00000071256	Zfp213	1433705_at				-0.3	0.0772475678528376	-2.84800483292483
ENSMUSG00000071266	Zfp946	1429690_at				-0.3	0.413458548243985	-1.21570867130782
ENSMUSG00000071267	Zfp942	1455433_at	-0.1	0.743241379172886	-0.825780238143136	-0.5	0.0167350474013034	-4.32927882895752
ENSMUSG00000071302	2610044O15Rik8	1428693_at				-0.4	0.0652448066272307	-3.00175412234568
ENSMUSG00000071350	Setdb2	1436120_at	-0.2	0.388571573248304	-1.76175738219764			
ENSMUSG00000071356	Reg3b	1448290_at				2.5	0.039772550619963	3.46675878310366
ENSMUSG00000071369	Map3k5	1439830_at	0.1	0.818097360478755	0.610994637341445	-0.5	0.0946357319933146	-2.66255348368997
ENSMUSG00000071415	Rpl23	1422859_a_at	0.1	0.906350075347676	0.345025608816976	-0.3	0.154209038260366	-2.2086787334214
ENSMUSG00000071451	Psmg4	1435431_at	-0.2	0.593032070076191	-1.24361087026923			
ENSMUSG00000071456	1110002L01Rik	1429484_at				-0.4	0.0946357319933146	-2.66358324757638
ENSMUSG00000071470	Ccnb1ip1	1435998_at				0.4	0.397161798646401	1.25773425190587
ENSMUSG00000071506	Tmem139	1436556_at				-0.1	0.889141418162574	-0.232172406405366
ENSMUSG00000071519	Prss3	1450689_at	-0.8	0.620160266645067	-1.16646214800793	0.2	0.910163001897575	0.188604938696034
ENSMUSG00000071528	Atp5md	1448179_at				-0.3	0.126968927237527	-2.38743490371503
ENSMUSG00000071547	Nt5dc2	1424882_a_at				0.4	0.148835248768336	2.24134371138447
ENSMUSG00000071551	Akr1c19	1455454_at	0.4	0.758333580095763	0.779416327686465	-0.5	0.695347278179835	-0.610113650182595
ENSMUSG00000071553	Cpa2	1454623_at	-1.2	0.450745077890551	-1.59065713679217	-0.3	0.857402867236592	-0.297933784914998
ENSMUSG00000071604	Fam189a2	1435282_at	-0.1	0.660276453853868	-1.06383820623154	-0.3	0.206666739743202	-1.90893286768659
ENSMUSG00000071632	2510002D24Rik	1457675_at				-0.3	0.260122940072751	-1.68434495340197
ENSMUSG00000071637	Cebpd	1423233_at	0.7	0.161657586396737	2.62791498243627	2.2	0.00447184493949952	5.85056794656379
ENSMUSG00000071647	Eml3	1460366_at				0.3	0.0215780510680349	4.0612244332634
ENSMUSG00000071648	Rom1	1448996_at				0.2	0.288582727185864	1.57874460567685
ENSMUSG00000071655	Ubxn1	1436342_a_at	0.1	0.830413037193975	0.580961144707267			
ENSMUSG00000071656	Lrrn4cl	1437771_at				0.1	0.844094320530295	0.324810926894884
ENSMUSG00000071657	Bscl2	1437345_a_at				-0.3	0.0728317611422958	-2.90530953661821
ENSMUSG00000071659	Hnrnpul2	1434551_at				-0.2	0.465697848408268	-1.09043710707334
ENSMUSG00000071660	Ttc9c	1434001_at				-0.2	0.281934553169863	-1.60116099901948
ENSMUSG00000071711	Mpst	1418356_at				-0.4	0.0839919192873418	-2.774441808922
ENSMUSG00000071713	Csf2rb	1455660_at	0.4	0.317668310361653	1.96055974975145	2.1	0.00760005426678286	5.16674515044976
ENSMUSG00000071714	Csf2rb2	1449360_at	0.2	0.390630643679772	1.75755085650922	1.6	0.00952069438244002	4.88191630608371
ENSMUSG00000071715	Ncf4	1418465_at				1.1	0.0180029938157247	4.22354827210872
ENSMUSG00000071723	Gspt2	1418109_at	0.1	0.626418538125687	1.14928750799478	-0.1	0.783177987552247	-0.439832889916448
ENSMUSG00000071793	2610005L07Rik	1457673_at	0.2	0.238204584538431	2.26226790341136	-0.2	0.413123853855872	-1.21687600790269
ENSMUSG00000071847	Apcdd1	1454822_x_at	0.2	0.679621753108862	1.00585730074705	0.7	0.31321864438813	1.49445979237027
ENSMUSG00000071855	Ccdc112	1429167_at	-0.1	0.757437310768346	-0.782986112618945	-0.3	0.104070278638882	-2.57277038840191
ENSMUSG00000071856	Mcc	1438081_at				-0.5	0.067775263318516	-2.96437605243021
ENSMUSG00000071984	Fndc1	1453321_at				0.2	0.840078579940347	0.331617929157948
ENSMUSG00000072082	Ccnf	1422513_at	-0.4	0.00944209491353992	-5.00730616455698	-0.1	0.874817448007679	-0.262144950119491
ENSMUSG00000072115	Ang	1438936_s_at	0.2	0.935970406328825	0.260942980257437	-2.1	0.0245108862510694	-3.95256065936064
ENSMUSG00000072235	Tuba1a	1418884_x_at	0.1	0.664886979939598	1.05071771950675	0.3	0.322634275325958	1.46588757229891
ENSMUSG00000072244	Trim6	1424448_at	-0.1	0.947125419132682	-0.21770897453962	-0.2	0.517452023604236	-0.973921208447273
ENSMUSG00000072294	Klf12	1439847_s_at	-0.3	0.491563761371807	-1.4971757634927	-0.8	0.0123415698499433	-4.62149401072688
ENSMUSG00000072568	Lratd2	1434301_at				-0.4	0.448545974802735	-1.12849803605681
ENSMUSG00000072582	Ptrh2	1451845_a_at	-0.4	0.0553688443262419	-3.44287805024039	-0.2	0.374764420013241	-1.31842185014853
ENSMUSG00000072620	Slfn2	1450165_at	-1.0	0.149367490162819	-2.68941661710866	-0.2	0.757939170038351	-0.488040021000855
ENSMUSG00000072621	Slfn10-ps	1444350_at				0.2	0.226348046288824	1.82171690268067
ENSMUSG00000072688	Gm10399	1445150_at	0.1	0.744452381983952	0.82058255722461	-0.2	0.30311588318604	-1.52691932845361
ENSMUSG00000072694	1500011B03Rik	1456857_at	-0.3	0.511852064465249	-1.43919770178546	-0.2	0.48649097467936	-1.04330789346157
ENSMUSG00000072704	Smim10l1	1453208_at				-0.3	0.0985366286752044	-2.62678851187003
ENSMUSG00000072825	Cep170b	1433712_at				-0.2	0.462118859454607	-1.09953708345082
ENSMUSG00000072875	Gpr27	1434848_at	0.2	0.694525468303605	0.96538551139277	0.5	0.0989075390300507	2.62166129838074
ENSMUSG00000072889	Nfxl1	1417145_at				0.3	0.182657275616526	2.03841673327214
ENSMUSG00000072941	Sod3	1417633_at	0.3	0.172950719247412	2.56872643346815	1.6	0.0471715494566415	3.30826949649762
ENSMUSG00000072946	Ptgr2	1433503_at				-0.4	0.0911080298994256	-2.69627897764512
ENSMUSG00000072949	Acot1	1449065_at	-0.5	0.191400217519296	-2.483719688059	0.3	0.468476783569082	1.08409563923387
ENSMUSG00000072964	Bhlhb9	1428512_at	0.2	0.707396968623996	0.930184478150765	0.2	0.696632818965443	0.607909751531973
ENSMUSG00000072966	Gprasp2	1434073_at				-0.1	0.859438665065617	-0.291662900699218
ENSMUSG00000072980	Oip5	1430617_at	-0.5	0.0071959461295735	-5.26582828487001	-0.2	0.196788233354164	-1.95789650187812
ENSMUSG00000073002	Vamp5	1430522_a_at				0.1	0.805728733704192	0.402169306511642
ENSMUSG00000073043	Atoh1	1449822_at	0.1	0.699591494150061	0.948584072808284	-1.2	0.121852004016451	-2.42801242963345
ENSMUSG00000073079	Srp54a	1430476_at				0.2	0.28737178104977	1.58245707873138
ENSMUSG00000073096	Lrrc61	1423843_at	0.2	0.432843026955656	1.64134682695299	0.2	0.244919425790831	1.7498131958259
ENSMUSG00000073131	Vma21	1434232_a_at				-0.2	0.59395641303953	-0.816632835421425
ENSMUSG00000073155	1810058I24Rik	1436339_at				0.1	0.68862989429519	0.623178817784788
ENSMUSG00000073176	Zfp449	1439945_at				-0.1	0.711299566604344	-0.577709239938012
ENSMUSG00000073236	2500004C02Rik	1430305_at	0.2	0.208256225153356	2.41007379285159			
ENSMUSG00000073295	Nudt11	1426887_at				-0.2	0.154377889325505	-2.20746455260323
ENSMUSG00000073399	Trim40	1457253_at	-0.2	0.7521964803502	-0.795570832033514	0.9	0.107955401943914	2.54066845808082
ENSMUSG00000073400	Trim10	1419311_at				0.5	0.0886682494703609	2.7223535779968
ENSMUSG00000073406	H2-Bl	1450531_at	-0.1	0.60621884846689	-1.20218359676025			
ENSMUSG00000073409	H2-Q6	1431008_at	-0.4	0.488296624269557	-1.50513780439814	0.4	0.461676674668648	1.10061444800858
ENSMUSG00000073411	H2-D1	1451784_x_at	-0.2	0.436022738867559	-1.63195512392788	0.1	0.661737587442247	0.674477095454775
ENSMUSG00000073412	Lst1	1425548_a_at	0.3	0.0482193953726607	3.53664750269793	0.8	0.00610939685732193	5.47620489342282
ENSMUSG00000073413	Ly6g6d	1450774_at				-0.4	0.0662878541920206	-2.98105984014444
ENSMUSG00000073421	H2-Ab1	1450648_s_at	0.1	0.909973464215879	0.334902632748836	0.4	0.581677193400485	0.843155799771222
ENSMUSG00000073436	Eme2	1460628_at	0.1	0.743241379172886	0.826626063782979			
